Number of genomes	Core genome
12	1162	#
12	1162	#
12	1175	#
12	1175	#
12	1163	#
12	1172	#
12	1157	#
12	1159	#
12	1166	#
12	1166	#
12	1160	#
12	1175	#
12	1147	#
12	1163	#
12	1175	#
12	1168	#
12	1161	#
12	1167	#
12	1171	#
12	1154	#
12	1166	#
12	1165	#
12	1163	#
12	1153	#
12	1147	#
12	1151	#
12	1161	#
12	1154	#
12	1155	#
12	1157	#
12	1176	#
12	1163	#
12	1162	#
12	1148	#
12	1158	#
12	1167	#
12	1163	#
12	1154	#
12	1155	#
13	1150	#
13	1152	#
13	1148	#
13	1163	#
13	1150	#
13	1166	#
13	1155	#
13	1161	#
13	1165	#
13	1145	#
13	1153	#
13	1139	#
13	1147	#
13	1162	#
13	1150	#
13	1168	#
13	1160	#
13	1157	#
13	1153	#
13	1158	#
13	1149	#
13	1153	#
13	1160	#
13	1138	#
13	1139	#
13	1152	#
13	1160	#
13	1164	#
13	1153	#
13	1141	#
13	1161	#
13	1150	#
13	1147	#
13	1157	#
13	1153	#
13	1148	#
13	1152	#
13	1147	#
13	1136	#
13	1153	#
13	1164	#
13	1161	#
13	1166	#
13	1163	#
13	1140	#
13	1152	#
13	1137	#
13	1151	#
13	1153	#
13	1152	#
13	1158	#
14	1138	#
14	1146	#
14	1151	#
14	1144	#
14	1149	#
14	1150	#
14	1150	#
14	1146	#
14	1161	#
14	1148	#
14	1152	#
14	1152	#
14	1149	#
14	1153	#
14	1147	#
14	1161	#
14	1152	#
14	1165	#
14	1142	#
14	1152	#
14	1146	#
14	1151	#
14	1151	#
14	1138	#
14	1144	#
14	1135	#
14	1148	#
14	1155	#
14	1147	#
14	1147	#
14	1146	#
14	1152	#
14	1161	#
14	1148	#
14	1146	#
14	1160	#
14	1163	#
14	1159	#
14	1153	#
14	1154	#
14	1152	#
14	1162	#
14	1164	#
14	1160	#
14	1160	#
14	1132	#
14	1160	#
14	1149	#
14	1154	#
14	1159	#
14	1164	#
15	1158	#
15	1144	#
15	1146	#
15	1146	#
15	1157	#
15	1148	#
15	1146	#
15	1142	#
15	1146	#
15	1149	#
15	1161	#
15	1155	#
15	1151	#
15	1143	#
15	1159	#
15	1144	#
15	1142	#
15	1149	#
15	1145	#
15	1134	#
15	1155	#
15	1144	#
15	1144	#
15	1143	#
15	1146	#
15	1126	#
15	1148	#
15	1143	#
15	1144	#
15	1161	#
15	1147	#
15	1159	#
15	1147	#
15	1142	#
15	1141	#
15	1139	#
15	1154	#
15	1147	#
15	1145	#
15	1158	#
15	1158	#
15	1141	#
15	1146	#
15	1158	#
15	1160	#
15	1154	#
15	1147	#
15	1130	#
15	1161	#
15	1151	#
15	1145	#
16	1135	#
16	1135	#
16	1133	#
16	1130	#
16	1147	#
16	1121	#
16	1144	#
16	1134	#
16	1131	#
16	1144	#
16	1144	#
16	1148	#
16	1146	#
16	1134	#
16	1134	#
16	1134	#
16	1147	#
16	1146	#
16	1147	#
16	1143	#
16	1133	#
16	1130	#
16	1141	#
16	1135	#
16	1130	#
16	1130	#
16	1145	#
16	1148	#
16	1133	#
16	1136	#
16	1130	#
16	1127	#
16	1142	#
16	1134	#
16	1134	#
16	1147	#
16	1133	#
16	1135	#
16	1120	#
16	1132	#
16	1143	#
16	1148	#
16	1146	#
16	1133	#
16	1137	#
16	1148	#
16	1145	#
16	1147	#
16	1146	#
16	1132	#
16	1134	#
17	1126	#
17	1116	#
17	1124	#
17	1133	#
17	1133	#
17	1132	#
17	1119	#
17	1133	#
17	1134	#
17	1133	#
17	1131	#
17	1133	#
17	1132	#
17	1126	#
17	1133	#
17	1134	#
17	1134	#
17	1117	#
17	1131	#
17	1134	#
17	1128	#
17	1132	#
17	1120	#
17	1135	#
17	1134	#
17	1135	#
17	1120	#
17	1120	#
17	1119	#
17	1118	#
17	1117	#
17	1119	#
17	1131	#
17	1130	#
17	1133	#
17	1129	#
17	1131	#
17	1130	#
17	1114	#
17	1126	#
17	1134	#
17	1135	#
17	1119	#
17	1131	#
17	1132	#
17	1129	#
17	1133	#
17	1134	#
17	1132	#
17	1132	#
17	1131	#
18	1131	#
18	1117	#
18	1133	#
18	1117	#
18	1132	#
18	1132	#
18	1128	#
18	1129	#
18	1132	#
18	1130	#
18	1128	#
18	1119	#
18	1132	#
18	1132	#
18	1130	#
18	1128	#
18	1131	#
18	1131	#
18	1132	#
18	1133	#
18	1132	#
18	1132	#
18	1131	#
18	1130	#
18	1115	#
18	1118	#
18	1127	#
18	1131	#
18	1118	#
18	1127	#
18	1132	#
18	1128	#
18	1132	#
18	1118	#
18	1133	#
18	1131	#
18	1118	#
18	1130	#
18	1130	#
18	1131	#
18	1132	#
18	1117	#
18	1132	#
18	1131	#
18	1130	#
18	1129	#
18	1132	#
18	1132	#
18	1130	#
18	1129	#
18	1132	#
19	1132	#
19	1131	#
19	1132	#
19	1130	#
19	1132	#
19	1129	#
19	1118	#
19	1131	#
19	1115	#
19	1132	#
19	1128	#
19	1128	#
19	1133	#
19	1133	#
19	1131	#
19	1116	#
19	1131	#
19	1132	#
19	1133	#
19	1131	#
19	1131	#
19	1130	#
19	1130	#
19	1131	#
19	1131	#
19	1132	#
19	1114	#
19	1129	#
19	1131	#
19	1132	#
19	1132	#
19	1131	#
19	1127	#
19	1117	#
19	1132	#
19	1131	#
19	1133	#
19	1132	#
19	1131	#
19	1117	#
19	1131	#
19	1118	#
19	1133	#
19	1131	#
19	1132	#
19	1118	#
19	1131	#
19	1132	#
19	1131	#
19	1117	#
19	1128	#
20	1121	#
20	1125	#
20	1129	#
20	1129	#
20	1130	#
20	1111	#
20	1133	#
20	1132	#
20	1133	#
20	1129	#
20	1127	#
20	1123	#
20	1131	#
20	1132	#
20	1126	#
20	1130	#
20	1126	#
20	1130	#
20	1132	#
20	1131	#
20	1131	#
20	1132	#
20	1123	#
20	1118	#
20	1133	#
20	1130	#
20	1132	#
20	1131	#
20	1131	#
20	1133	#
20	1132	#
20	1126	#
20	1118	#
20	1112	#
20	1125	#
20	1131	#
20	1127	#
20	1128	#
20	1124	#
20	1115	#
20	1116	#
20	1131	#
20	1117	#
20	1132	#
20	1126	#
20	1132	#
20	1131	#
20	1133	#
20	1119	#
20	1131	#
20	1132	#
21	1121	#
21	1110	#
21	1128	#
21	1121	#
21	1131	#
21	1116	#
21	1117	#
21	1107	#
21	1123	#
21	1126	#
21	1130	#
21	1132	#
21	1131	#
21	1130	#
21	1126	#
21	1113	#
21	1121	#
21	1132	#
21	1122	#
21	1126	#
21	1116	#
21	1125	#
21	1125	#
21	1132	#
21	1123	#
21	1131	#
21	1128	#
21	1125	#
21	1125	#
21	1131	#
21	1121	#
21	1131	#
21	1125	#
21	1114	#
21	1124	#
21	1124	#
21	1116	#
21	1125	#
21	1109	#
21	1125	#
21	1129	#
21	1132	#
21	1111	#
21	1129	#
21	1129	#
21	1125	#
21	1125	#
21	1117	#
21	1126	#
21	1130	#
21	1125	#
22	1124	#
22	1121	#
22	1110	#
22	1116	#
22	1128	#
22	1126	#
22	1129	#
22	1127	#
22	1109	#
22	1130	#
22	1125	#
22	1114	#
22	1125	#
22	1121	#
22	1130	#
22	1124	#
22	1128	#
22	1130	#
22	1111	#
22	1131	#
22	1125	#
22	1129	#
22	1128	#
22	1125	#
22	1129	#
22	1130	#
22	1111	#
22	1125	#
22	1115	#
22	1129	#
22	1129	#
22	1124	#
22	1124	#
22	1125	#
22	1124	#
22	1124	#
22	1115	#
22	1124	#
22	1130	#
22	1124	#
22	1129	#
22	1122	#
22	1125	#
22	1122	#
22	1125	#
22	1131	#
22	1129	#
22	1130	#
22	1121	#
22	1111	#
22	1130	#
23	1122	#
23	1124	#
23	1120	#
23	1123	#
23	1123	#
23	1123	#
23	1126	#
23	1124	#
23	1110	#
23	1124	#
23	1116	#
23	1117	#
23	1124	#
23	1110	#
23	1125	#
23	1125	#
23	1124	#
23	1122	#
23	1124	#
23	1111	#
23	1125	#
23	1116	#
23	1125	#
23	1125	#
23	1124	#
23	1125	#
23	1123	#
23	1124	#
23	1124	#
23	1111	#
23	1125	#
23	1120	#
23	1121	#
23	1125	#
23	1124	#
23	1110	#
23	1124	#
23	1121	#
23	1122	#
23	1124	#
23	1125	#
23	1124	#
23	1124	#
23	1106	#
23	1110	#
23	1124	#
23	1125	#
23	1123	#
23	1109	#
23	1125	#
23	1124	#
24	1107	#
24	1122	#
24	1119	#
24	1124	#
24	1125	#
24	1123	#
24	1123	#
24	1123	#
24	1122	#
24	1120	#
24	1124	#
24	1123	#
24	1123	#
24	1116	#
24	1110	#
24	1109	#
24	1123	#
24	1124	#
24	1123	#
24	1123	#
24	1108	#
24	1122	#
24	1124	#
24	1124	#
24	1121	#
24	1123	#
24	1124	#
24	1120	#
24	1125	#
24	1121	#
24	1123	#
24	1122	#
24	1124	#
24	1123	#
24	1125	#
24	1122	#
24	1123	#
24	1123	#
24	1124	#
24	1124	#
24	1124	#
24	1124	#
24	1109	#
24	1110	#
24	1122	#
24	1109	#
24	1111	#
24	1119	#
24	1106	#
24	1121	#
24	1122	#
25	1119	#
25	1120	#
25	1122	#
25	1108	#
25	1124	#
25	1108	#
25	1117	#
25	1119	#
25	1124	#
25	1107	#
25	1122	#
25	1105	#
25	1121	#
25	1121	#
25	1108	#
25	1124	#
25	1123	#
25	1121	#
25	1104	#
25	1124	#
25	1120	#
25	1107	#
25	1122	#
25	1123	#
25	1121	#
25	1108	#
25	1121	#
25	1114	#
25	1113	#
25	1121	#
25	1108	#
25	1123	#
25	1122	#
25	1121	#
25	1104	#
25	1120	#
25	1119	#
25	1109	#
25	1123	#
25	1124	#
25	1123	#
25	1123	#
25	1121	#
25	1119	#
25	1120	#
25	1121	#
25	1124	#
25	1122	#
25	1121	#
25	1123	#
25	1108	#
26	1122	#
26	1118	#
26	1104	#
26	1116	#
26	1107	#
26	1121	#
26	1107	#
26	1114	#
26	1103	#
26	1106	#
26	1107	#
26	1099	#
26	1121	#
26	1108	#
26	1108	#
26	1120	#
26	1121	#
26	1108	#
26	1121	#
26	1107	#
26	1120	#
26	1107	#
26	1107	#
26	1105	#
26	1121	#
26	1108	#
26	1122	#
26	1105	#
26	1110	#
26	1107	#
26	1122	#
26	1121	#
26	1104	#
26	1102	#
26	1108	#
26	1107	#
26	1107	#
26	1117	#
26	1121	#
26	1122	#
26	1122	#
26	1121	#
26	1113	#
26	1104	#
26	1117	#
26	1120	#
26	1105	#
26	1121	#
26	1107	#
26	1115	#
26	1108	#
27	1120	#
27	1121	#
27	1107	#
27	1106	#
27	1104	#
27	1107	#
27	1121	#
27	1106	#
27	1106	#
27	1104	#
27	1121	#
27	1104	#
27	1107	#
27	1102	#
27	1118	#
27	1121	#
27	1103	#
27	1121	#
27	1119	#
27	1122	#
27	1108	#
27	1107	#
27	1120	#
27	1121	#
27	1108	#
27	1121	#
27	1114	#
27	1121	#
27	1121	#
27	1107	#
27	1106	#
27	1106	#
27	1104	#
27	1116	#
27	1105	#
27	1106	#
27	1119	#
27	1105	#
27	1121	#
27	1122	#
27	1106	#
27	1122	#
27	1105	#
27	1120	#
27	1106	#
27	1117	#
27	1106	#
27	1108	#
27	1107	#
27	1118	#
27	1106	#
28	1096	#
28	1106	#
28	1106	#
28	1105	#
28	1103	#
28	1106	#
28	1098	#
28	1101	#
28	1102	#
28	1104	#
28	1103	#
28	1102	#
28	1104	#
28	1106	#
28	1103	#
28	1106	#
28	1103	#
28	1106	#
28	1101	#
28	1103	#
28	1099	#
28	1103	#
28	1106	#
28	1106	#
28	1102	#
28	1107	#
28	1103	#
28	1106	#
28	1102	#
28	1103	#
28	1104	#
28	1099	#
28	1104	#
28	1103	#
28	1104	#
28	1100	#
28	1101	#
28	1095	#
28	1106	#
28	1107	#
28	1104	#
28	1102	#
28	1105	#
28	1103	#
28	1102	#
28	1104	#
28	1105	#
28	1104	#
28	1105	#
28	1105	#
28	1105	#
29	1104	#
29	1099	#
29	1098	#
29	1104	#
29	1103	#
29	1102	#
29	1098	#
29	1101	#
29	1103	#
29	1103	#
29	1104	#
29	1102	#
29	1103	#
29	1103	#
29	1104	#
29	1103	#
29	1102	#
29	1104	#
29	1102	#
29	1104	#
29	1102	#
29	1103	#
29	1102	#
29	1103	#
29	1102	#
29	1103	#
29	1103	#
29	1103	#
29	1103	#
29	1104	#
29	1103	#
29	1103	#
29	1103	#
29	1104	#
29	1104	#
29	1104	#
29	1104	#
29	1104	#
29	1102	#
29	1100	#
29	1103	#
29	1104	#
29	1095	#
29	1103	#
29	1095	#
29	1101	#
29	1104	#
29	1102	#
29	1103	#
29	1103	#
29	1101	#
30	1101	#
30	1103	#
30	1100	#
30	1102	#
30	1095	#
30	1094	#
30	1091	#
30	1095	#
30	1095	#
30	1104	#
30	1088	#
30	1104	#
30	1104	#
30	1098	#
30	1101	#
30	1090	#
30	1100	#
30	1094	#
30	1092	#
30	1103	#
30	1101	#
30	1095	#
30	1093	#
30	1093	#
30	1096	#
30	1101	#
30	1103	#
30	1103	#
30	1095	#
30	1103	#
30	1102	#
30	1094	#
30	1095	#
30	1095	#
30	1104	#
30	1094	#
30	1091	#
30	1102	#
30	1103	#
30	1095	#
30	1091	#
30	1103	#
30	1103	#
30	1095	#
30	1103	#
30	1094	#
30	1094	#
30	1102	#
30	1094	#
30	1103	#
30	1099	#
31	1103	#
31	1094	#
31	1101	#
31	1094	#
31	1093	#
31	1094	#
31	1094	#
31	1096	#
31	1088	#
31	1103	#
31	1095	#
31	1092	#
31	1093	#
31	1102	#
31	1092	#
31	1094	#
31	1097	#
31	1102	#
31	1095	#
31	1102	#
31	1095	#
31	1102	#
31	1095	#
31	1103	#
31	1089	#
31	1095	#
31	1094	#
31	1103	#
31	1093	#
31	1103	#
31	1095	#
31	1101	#
31	1094	#
31	1103	#
31	1094	#
31	1095	#
31	1103	#
31	1091	#
31	1095	#
31	1092	#
31	1095	#
31	1103	#
31	1095	#
31	1103	#
31	1098	#
31	1102	#
31	1103	#
31	1098	#
31	1102	#
31	1103	#
31	1094	#
32	1094	#
32	1091	#
32	1091	#
32	1090	#
32	1094	#
32	1092	#
32	1090	#
32	1090	#
32	1090	#
32	1094	#
32	1095	#
32	1094	#
32	1094	#
32	1091	#
32	1095	#
32	1094	#
32	1090	#
32	1095	#
32	1094	#
32	1090	#
32	1095	#
32	1090	#
32	1086	#
32	1090	#
32	1086	#
32	1095	#
32	1095	#
32	1095	#
32	1090	#
32	1094	#
32	1092	#
32	1094	#
32	1093	#
32	1085	#
32	1087	#
32	1091	#
32	1091	#
32	1091	#
32	1091	#
32	1095	#
32	1095	#
32	1090	#
32	1095	#
32	1093	#
32	1090	#
32	1090	#
32	1091	#
32	1090	#
32	1088	#
32	1090	#
32	1091	#
33	1092	#
33	1091	#
33	1091	#
33	1091	#
33	1088	#
33	1090	#
33	1091	#
33	1087	#
33	1094	#
33	1093	#
33	1093	#
33	1090	#
33	1094	#
33	1085	#
33	1090	#
33	1089	#
33	1087	#
33	1090	#
33	1091	#
33	1090	#
33	1094	#
33	1091	#
33	1088	#
33	1089	#
33	1093	#
33	1094	#
33	1091	#
33	1094	#
33	1090	#
33	1090	#
33	1094	#
33	1089	#
33	1091	#
33	1091	#
33	1090	#
33	1089	#
33	1091	#
33	1091	#
33	1094	#
33	1092	#
33	1094	#
33	1094	#
33	1094	#
33	1091	#
33	1091	#
33	1088	#
33	1093	#
33	1090	#
33	1094	#
33	1089	#
33	1090	#
34	1088	#
34	1083	#
34	1089	#
34	1090	#
34	1089	#
34	1090	#
34	1089	#
34	1089	#
34	1090	#
34	1090	#
34	1090	#
34	1090	#
34	1087	#
34	1089	#
34	1089	#
34	1090	#
34	1088	#
34	1090	#
34	1089	#
34	1090	#
34	1090	#
34	1089	#
34	1090	#
34	1090	#
34	1089	#
34	1089	#
34	1086	#
34	1089	#
34	1090	#
34	1086	#
34	1090	#
34	1090	#
34	1090	#
34	1089	#
34	1090	#
34	1090	#
34	1087	#
34	1088	#
34	1089	#
34	1089	#
34	1088	#
34	1089	#
34	1089	#
34	1088	#
34	1085	#
34	1089	#
34	1090	#
34	1087	#
34	1090	#
34	1086	#
34	1088	#
35	1089	#
35	1090	#
35	1090	#
35	1085	#
35	1089	#
35	1089	#
35	1090	#
35	1089	#
35	1088	#
35	1090	#
35	1089	#
35	1088	#
35	1085	#
35	1089	#
35	1090	#
35	1089	#
35	1089	#
35	1090	#
35	1089	#
35	1090	#
35	1090	#
35	1089	#
35	1090	#
35	1089	#
35	1089	#
35	1090	#
35	1086	#
35	1087	#
35	1084	#
35	1088	#
35	1090	#
35	1089	#
35	1089	#
35	1089	#
35	1090	#
35	1088	#
35	1090	#
35	1089	#
35	1090	#
35	1090	#
35	1090	#
35	1089	#
35	1090	#
35	1090	#
35	1089	#
35	1090	#
35	1083	#
35	1090	#
35	1087	#
35	1089	#
35	1088	#
36	1090	#
36	1090	#
36	1088	#
36	1090	#
36	1090	#
36	1090	#
36	1088	#
36	1090	#
36	1085	#
36	1090	#
36	1089	#
36	1084	#
36	1088	#
36	1089	#
36	1089	#
36	1089	#
36	1086	#
36	1086	#
36	1089	#
36	1089	#
36	1088	#
36	1087	#
36	1090	#
36	1086	#
36	1090	#
36	1090	#
36	1090	#
36	1089	#
36	1090	#
36	1089	#
36	1090	#
36	1089	#
36	1085	#
36	1089	#
36	1089	#
36	1088	#
36	1089	#
36	1090	#
36	1090	#
36	1090	#
36	1088	#
36	1088	#
36	1089	#
36	1089	#
36	1090	#
36	1090	#
36	1088	#
36	1089	#
36	1090	#
36	1089	#
36	1083	#
37	1086	#
37	1089	#
37	1090	#
37	1089	#
37	1090	#
37	1089	#
37	1090	#
37	1086	#
37	1089	#
37	1088	#
37	1088	#
37	1090	#
37	1090	#
37	1089	#
37	1089	#
37	1089	#
37	1085	#
37	1090	#
37	1089	#
37	1085	#
37	1085	#
37	1089	#
37	1090	#
37	1089	#
37	1090	#
37	1090	#
37	1090	#
37	1090	#
37	1088	#
37	1086	#
37	1090	#
37	1090	#
37	1090	#
37	1087	#
37	1089	#
37	1084	#
37	1087	#
37	1090	#
37	1089	#
37	1089	#
37	1089	#
37	1088	#
37	1090	#
37	1090	#
37	1089	#
37	1090	#
37	1088	#
37	1089	#
37	1090	#
37	1090	#
37	1089	#
38	1083	#
38	1082	#
38	1090	#
38	1086	#
38	1088	#
38	1083	#
38	1083	#
38	1087	#
38	1085	#
38	1090	#
38	1090	#
38	1090	#
38	1083	#
38	1089	#
38	1081	#
38	1090	#
38	1080	#
38	1085	#
38	1084	#
38	1089	#
38	1089	#
38	1089	#
38	1090	#
38	1083	#
38	1083	#
38	1081	#
38	1084	#
38	1090	#
38	1082	#
38	1084	#
38	1089	#
38	1084	#
38	1084	#
38	1088	#
38	1081	#
38	1083	#
38	1090	#
38	1089	#
38	1089	#
38	1090	#
38	1088	#
38	1083	#
38	1083	#
38	1090	#
38	1089	#
38	1084	#
38	1079	#
38	1083	#
38	1089	#
38	1079	#
38	1083	#
39	1084	#
39	1087	#
39	1087	#
39	1083	#
39	1088	#
39	1081	#
39	1083	#
39	1083	#
39	1083	#
39	1083	#
39	1086	#
39	1083	#
39	1082	#
39	1082	#
39	1081	#
39	1083	#
39	1083	#
39	1084	#
39	1086	#
39	1084	#
39	1088	#
39	1088	#
39	1088	#
39	1084	#
39	1080	#
39	1084	#
39	1086	#
39	1087	#
39	1082	#
39	1083	#
39	1088	#
39	1088	#
39	1084	#
39	1082	#
39	1083	#
39	1084	#
39	1084	#
39	1088	#
39	1087	#
39	1088	#
39	1084	#
39	1084	#
39	1084	#
39	1084	#
39	1087	#
39	1087	#
39	1084	#
39	1087	#
39	1081	#
39	1088	#
39	1087	#
40	1082	#
40	1083	#
40	1081	#
40	1082	#
40	1080	#
40	1081	#
40	1082	#
