1	5474
2	1508
3	1360
4	1323
5	1294
6	1284
7	1222
8	1200
9	1188
10	1180
11	1171
12	1170
13	1164
14	1150
15	1136
16	1134
17	1134
18	1134
19	1133
20	1133
21	1127
22	1126
23	1125
24	1125
25	1123
26	1108
27	1108
28	1105
29	1105
30	1096
31	1096
32	1092
33	1091
34	1091
35	1091
36	1091
37	1091
38	1085
39	1083
40	1083
41	1082
42	1077
43	1072
44	1070
45	1067
46	1066
47	1065
48	1065
49	1065
50	1065
51	1063
52	1063
53	1063
54	1062
55	1062
56	1060
57	1060
58	1058
59	1055
60	1055
61	1055
62	1055
63	1055
64	1055
65	1055
66	1055
67	1054
68	1054
69	1054
70	1053
71	1053
72	1050
73	1050
74	1044
75	1044
76	1043
77	1043
78	1042
79	1042
80	1040
81	1040
82	1039
83	1039
