Genomes,1,2,3,4,5,6,7,8,
1,0.0,0.7046111493461803,0.7291155584247901,0.7181634031060095,0.7118084227910817,0.7173707652854636,0.7030252567305024,0.9543970273617836,
2,0.7046111493461803,0.0,0.4912907548012505,0.46973251994368836,0.4516284293277716,0.46920912785245394,0.2570085006330258,0.9568674436335911,
3,0.7291155584247901,0.4912907548012505,0.0,0.24363823933975237,0.23692953313516352,0.24295532646048112,0.4865474222155418,0.9589140836280424,
4,0.7181634031060095,0.46973251994368836,0.24363823933975237,0.0,0.20971302428256067,0.004244139046079232,0.46234177215189876,0.9575822989746358,
5,0.7118084227910817,0.4516284293277716,0.23692953313516352,0.20971302428256067,0.0,0.20900735294117645,0.4438311688311688,0.9568550153307052,
6,0.7173707652854636,0.46920912785245394,0.24295532646048112,0.004244139046079232,0.20900735294117645,0.0,0.4618181818181818,0.9576326002587322,
7,0.7030252567305024,0.2570085006330258,0.4865474222155418,0.46234177215189876,0.4438311688311688,0.4618181818181818,0.0,0.9562163941621858,
8,0.9543970273617836,0.9568674436335911,0.9589140836280424,0.9575822989746358,0.9568550153307052,0.9576326002587322,0.9562163941621858,0.0,
