x,y,Category,Metric
4,-65.09,Core,Average
4,272.66,Accessory,Average
5,-27.73,Core,Average
5,196.88,Accessory,Average
6,-16.91,Core,Average
6,160.72,Accessory,Average
7,-11.67,Core,Average
7,137.89,Accessory,Average
8,-9.56,Core,Average
8,126.43,Accessory,Average
9,-7.79,Core,Average
9,113.49,Accessory,Average
10,-6.39,Core,Average
10,104.05,Accessory,Average
11,-5.99,Core,Average
11,96.31,Accessory,Average
12,-4.53,Core,Average
12,87.24,Accessory,Average
13,-4.47,Core,Average
13,81.89,Accessory,Average
14,-3.80,Core,Average
14,77.36,Accessory,Average
15,-3.82,Core,Average
15,71.33,Accessory,Average
16,-3.76,Core,Average
16,70.14,Accessory,Average
17,-3.09,Core,Average
17,65.31,Accessory,Average
18,-3.54,Core,Average
18,64.80,Accessory,Average
19,-3.08,Core,Average
19,61.60,Accessory,Average
20,-3.13,Core,Average
20,62.31,Accessory,Average
21,-2.78,Core,Average
21,57.86,Accessory,Average
22,-2.36,Core,Average
22,51.35,Accessory,Average
23,-2.55,Core,Average
23,53.80,Accessory,Average
24,-2.48,Core,Average
24,51.80,Accessory,Average
25,-2.37,Core,Average
25,47.85,Accessory,Average
26,-2.48,Core,Average
26,48.97,Accessory,Average
27,-2.23,Core,Average
27,44.56,Accessory,Average
28,-2.14,Core,Average
28,46.27,Accessory,Average
29,-2.06,Core,Average
29,43.41,Accessory,Average
30,-2.01,Core,Average
30,43.43,Accessory,Average
31,-2.08,Core,Average
31,41.83,Accessory,Average
32,-1.78,Core,Average
32,40.40,Accessory,Average
33,-1.86,Core,Average
33,39.80,Accessory,Average
34,-1.85,Core,Average
34,39.17,Accessory,Average
35,-2.01,Core,Average
35,39.96,Accessory,Average
36,-1.83,Core,Average
36,37.58,Accessory,Average
37,-1.68,Core,Average
37,36.96,Accessory,Average
38,-1.71,Core,Average
38,37.15,Accessory,Average
39,-1.80,Core,Average
39,35.22,Accessory,Average
40,-1.52,Core,Average
40,34.15,Accessory,Average
41,-1.85,Core,Average
41,35.46,Accessory,Average
42,-1.72,Core,Average
42,34.47,Accessory,Average
43,-1.64,Core,Average
43,33.30,Accessory,Average
44,-1.60,Core,Average
44,31.89,Accessory,Average
45,-1.60,Core,Average
45,31.82,Accessory,Average
46,-1.58,Core,Average
46,32.09,Accessory,Average
47,-1.48,Core,Average
47,30.50,Accessory,Average
48,-1.52,Core,Average
48,30.98,Accessory,Average
49,-1.49,Core,Average
49,30.53,Accessory,Average
50,-1.36,Core,Average
50,28.96,Accessory,Average
51,-1.30,Core,Average
51,28.71,Accessory,Average
52,-1.14,Core,Average
52,27.20,Accessory,Average
53,-1.31,Core,Average
53,29.12,Accessory,Average
54,-1.13,Core,Average
54,25.59,Accessory,Average
55,-1.31,Core,Average
55,28.13,Accessory,Average
56,-1.34,Core,Average
56,28.47,Accessory,Average
57,-1.19,Core,Average
57,25.48,Accessory,Average
58,-1.17,Core,Average
58,25.50,Accessory,Average
59,-1.01,Core,Average
59,24.63,Accessory,Average
60,-1.14,Core,Average
60,24.64,Accessory,Average
61,-1.12,Core,Average
61,25.23,Accessory,Average
62,-1.19,Core,Average
62,24.91,Accessory,Average
63,-1.06,Core,Average
63,25.04,Accessory,Average
64,-1.14,Core,Average
64,25.54,Accessory,Average
65,-1.08,Core,Average
65,23.96,Accessory,Average
66,-1.10,Core,Average
66,24.36,Accessory,Average
67,-1.07,Core,Average
67,22.70,Accessory,Average
68,-0.97,Core,Average
68,20.17,Accessory,Average
69,-1.10,Core,Average
69,24.88,Accessory,Average
70,-1.01,Core,Average
70,21.72,Accessory,Average
71,-1.09,Core,Average
71,22.24,Accessory,Average
72,-0.98,Core,Average
72,21.27,Accessory,Average
73,-1.09,Core,Average
73,22.98,Accessory,Average
74,-0.94,Core,Average
74,19.36,Accessory,Average
75,-0.96,Core,Average
75,20.23,Accessory,Average
76,-0.90,Core,Average
76,19.90,Accessory,Average
77,-1.04,Core,Average
77,22.84,Accessory,Average
78,-0.96,Core,Average
78,20.72,Accessory,Average
79,-0.95,Core,Average
79,20.45,Accessory,Average
80,-0.91,Core,Average
80,20.74,Accessory,Average
81,-0.87,Core,Average
81,20.23,Accessory,Average
82,-0.97,Core,Average
82,20.50,Accessory,Average
83,-0.89,Core,Average
83,20.48,Accessory,Average
84,-0.95,Core,Average
84,19.62,Accessory,Average
85,-0.82,Core,Average
85,19.09,Accessory,Average
86,-0.83,Core,Average
86,18.89,Accessory,Average
87,-0.81,Core,Average
87,17.78,Accessory,Average
88,-0.96,Core,Average
88,20.34,Accessory,Average
89,-0.86,Core,Average
89,20.20,Accessory,Average
90,-0.86,Core,Average
90,18.03,Accessory,Average
91,-0.84,Core,Average
91,18.66,Accessory,Average
92,-0.79,Core,Average
92,17.36,Accessory,Average
93,-0.79,Core,Average
93,17.52,Accessory,Average
94,-0.79,Core,Average
94,17.23,Accessory,Average
95,-0.96,Core,Average
95,18.87,Accessory,Average
96,-0.77,Core,Average
96,17.91,Accessory,Average
97,-0.85,Core,Average
97,17.59,Accessory,Average
98,-0.74,Core,Average
98,16.98,Accessory,Average
99,-0.84,Core,Average
99,17.52,Accessory,Average
100,-0.83,Core,Average
100,16.51,Accessory,Average
101,-0.95,Core,Average
101,18.20,Accessory,Average
102,-0.74,Core,Average
102,15.84,Accessory,Average
103,-0.80,Core,Average
103,17.80,Accessory,Average
104,-0.79,Core,Average
104,16.35,Accessory,Average
105,-0.76,Core,Average
105,17.51,Accessory,Average
106,-0.68,Core,Average
106,15.86,Accessory,Average
107,-0.81,Core,Average
107,16.79,Accessory,Average
108,-0.76,Core,Average
108,16.75,Accessory,Average
109,-0.66,Core,Average
109,14.73,Accessory,Average
110,-0.69,Core,Average
110,15.04,Accessory,Average
111,-0.79,Core,Average
111,14.79,Accessory,Average
112,-0.71,Core,Average
112,14.97,Accessory,Average
113,-0.74,Core,Average
113,14.65,Accessory,Average
114,-0.71,Core,Average
114,14.80,Accessory,Average
115,-0.84,Core,Average
115,15.65,Accessory,Average
116,-0.80,Core,Average
116,14.23,Accessory,Average
117,-0.68,Core,Average
117,14.45,Accessory,Average
118,-0.71,Core,Average
118,14.07,Accessory,Average
119,-0.75,Core,Average
119,15.01,Accessory,Average
120,-0.63,Core,Average
120,14.45,Accessory,Average
121,-0.66,Core,Average
121,13.55,Accessory,Average
122,-0.68,Core,Average
122,14.02,Accessory,Average
123,-0.63,Core,Average
123,13.34,Accessory,Average
124,-0.66,Core,Average
124,14.08,Accessory,Average
125,-0.64,Core,Average
125,13.75,Accessory,Average
126,-0.66,Core,Average
126,13.91,Accessory,Average
127,-0.63,Core,Average
127,12.82,Accessory,Average
128,-0.71,Core,Average
128,13.68,Accessory,Average
129,-0.52,Core,Average
129,12.26,Accessory,Average
130,-0.59,Core,Average
130,12.22,Accessory,Average
131,-0.61,Core,Average
131,13.86,Accessory,Average
132,-0.57,Core,Average
132,12.99,Accessory,Average
133,-0.72,Core,Average
133,13.82,Accessory,Average
134,-0.73,Core,Average
134,13.87,Accessory,Average
135,-0.64,Core,Average
135,12.16,Accessory,Average
136,-0.65,Core,Average
136,13.44,Accessory,Average
137,-0.58,Core,Average
137,12.60,Accessory,Average
138,-0.66,Core,Average
138,13.94,Accessory,Average
139,-0.61,Core,Average
139,12.56,Accessory,Average
140,-0.63,Core,Average
140,13.21,Accessory,Average
141,-0.60,Core,Average
141,11.40,Accessory,Average
142,-0.61,Core,Average
142,13.22,Accessory,Average
143,-0.60,Core,Average
143,11.82,Accessory,Average
144,-0.65,Core,Average
144,13.28,Accessory,Average
145,-0.49,Core,Average
145,11.46,Accessory,Average
146,-0.61,Core,Average
146,13.39,Accessory,Average
147,-0.61,Core,Average
147,11.03,Accessory,Average
148,-0.48,Core,Average
148,10.98,Accessory,Average
149,-0.45,Core,Average
149,10.85,Accessory,Average
150,-0.62,Core,Average
150,12.69,Accessory,Average
151,-0.48,Core,Average
151,11.19,Accessory,Average
152,-0.53,Core,Average
152,11.20,Accessory,Average
153,-0.60,Core,Average
153,11.95,Accessory,Average
154,-0.57,Core,Average
154,12.47,Accessory,Average
155,-0.64,Core,Average
155,12.10,Accessory,Average
156,-0.62,Core,Average
156,12.14,Accessory,Average
157,-0.52,Core,Average
157,12.00,Accessory,Average
158,-0.53,Core,Average
158,11.86,Accessory,Average
159,-0.60,Core,Average
159,11.48,Accessory,Average
160,-0.57,Core,Average
160,10.52,Accessory,Average
161,-0.64,Core,Average
161,11.96,Accessory,Average
162,-0.58,Core,Average
162,10.34,Accessory,Average
163,-0.63,Core,Average
163,11.44,Accessory,Average
164,-0.51,Core,Average
164,10.18,Accessory,Average
165,-0.53,Core,Average
165,11.70,Accessory,Average
166,-0.49,Core,Average
166,10.12,Accessory,Average
167,-0.52,Core,Average
167,11.24,Accessory,Average
168,-0.49,Core,Average
168,9.63,Accessory,Average
169,-0.53,Core,Average
169,11.14,Accessory,Average
170,-0.48,Core,Average
170,10.50,Accessory,Average
171,-0.43,Core,Average
171,9.40,Accessory,Average
172,-0.57,Core,Average
172,11.04,Accessory,Average
173,-0.58,Core,Average
173,11.59,Accessory,Average
174,-0.47,Core,Average
174,10.23,Accessory,Average
175,-0.54,Core,Average
175,10.53,Accessory,Average
176,-0.58,Core,Average
176,11.37,Accessory,Average
177,-0.50,Core,Average
177,9.48,Accessory,Average
178,-0.43,Core,Average
178,9.26,Accessory,Average
179,-0.42,Core,Average
179,10.39,Accessory,Average
180,-0.56,Core,Average
180,11.11,Accessory,Average
181,-0.40,Core,Average
181,9.40,Accessory,Average
182,-0.43,Core,Average
182,9.24,Accessory,Average
183,-0.53,Core,Average
183,9.51,Accessory,Average
184,-0.47,Core,Average
184,9.71,Accessory,Average
185,-0.46,Core,Average
185,9.29,Accessory,Average
186,-0.46,Core,Average
186,8.51,Accessory,Average
187,-0.47,Core,Average
187,8.65,Accessory,Average
188,-0.42,Core,Average
188,9.43,Accessory,Average
189,-0.53,Core,Average
189,9.42,Accessory,Average
