x,y,Category,Metric
4,-52.00,Core,Median
4,191.00,Accessory,Median
4,89.00,Unique,Median
5,-20.00,Core,Median
5,125.00,Accessory,Median
5,72.00,Unique,Median
6,-11.00,Core,Median
6,104.00,Accessory,Median
6,54.00,Unique,Median
7,-7.00,Core,Median
7,92.00,Accessory,Median
7,49.00,Unique,Median
8,-6.00,Core,Median
8,80.00,Accessory,Median
8,40.00,Unique,Median
9,-5.00,Core,Median
9,72.00,Accessory,Median
9,35.00,Unique,Median
10,-4.00,Core,Median
10,66.00,Accessory,Median
10,31.00,Unique,Median
11,-3.00,Core,Median
11,61.00,Accessory,Median
11,27.00,Unique,Median
12,-2.00,Core,Median
12,55.00,Accessory,Median
12,21.00,Unique,Median
13,-2.00,Core,Median
13,52.00,Accessory,Median
13,18.00,Unique,Median
14,-2.00,Core,Median
14,48.00,Accessory,Median
14,16.00,Unique,Median
15,-1.00,Core,Median
15,45.00,Accessory,Median
15,13.00,Unique,Median
16,-1.00,Core,Median
16,43.00,Accessory,Median
16,12.00,Unique,Median
17,-1.00,Core,Median
17,43.00,Accessory,Median
17,13.00,Unique,Median
18,-1.00,Core,Median
18,39.00,Accessory,Median
18,11.00,Unique,Median
19,-1.00,Core,Median
19,38.00,Accessory,Median
19,9.00,Unique,Median
20,-1.00,Core,Median
20,38.00,Accessory,Median
20,10.00,Unique,Median
21,-1.00,Core,Median
21,37.00,Accessory,Median
21,8.00,Unique,Median
22,-1.00,Core,Median
22,31.00,Accessory,Median
22,5.00,Unique,Median
23,-1.00,Core,Median
23,33.00,Accessory,Median
23,7.00,Unique,Median
24,-1.00,Core,Median
24,31.00,Accessory,Median
24,5.00,Unique,Median
25,-1.00,Core,Median
25,26.00,Accessory,Median
25,4.00,Unique,Median
26,-1.00,Core,Median
26,29.00,Accessory,Median
26,5.00,Unique,Median
27,-1.00,Core,Median
27,26.00,Accessory,Median
27,2.00,Unique,Median
28,-1.00,Core,Median
28,27.00,Accessory,Median
28,4.00,Unique,Median
29,-1.00,Core,Median
29,24.00,Accessory,Median
29,5.00,Unique,Median
30,-1.00,Core,Median
30,26.00,Accessory,Median
30,5.00,Unique,Median
31,0.00,Core,Median
31,24.00,Accessory,Median
31,3.00,Unique,Median
32,0.00,Core,Median
32,23.00,Accessory,Median
32,2.00,Unique,Median
33,0.00,Core,Median
33,22.00,Accessory,Median
33,3.00,Unique,Median
34,0.00,Core,Median
34,20.00,Accessory,Median
34,3.00,Unique,Median
35,0.00,Core,Median
35,22.00,Accessory,Median
35,2.00,Unique,Median
36,0.00,Core,Median
36,22.00,Accessory,Median
36,3.00,Unique,Median
37,0.00,Core,Median
37,21.00,Accessory,Median
37,3.00,Unique,Median
38,0.00,Core,Median
38,21.00,Accessory,Median
38,3.00,Unique,Median
39,0.00,Core,Median
39,18.00,Accessory,Median
39,2.00,Unique,Median
40,0.00,Core,Median
40,20.00,Accessory,Median
40,2.00,Unique,Median
41,0.00,Core,Median
41,18.00,Accessory,Median
41,2.00,Unique,Median
42,0.00,Core,Median
42,19.00,Accessory,Median
42,2.00,Unique,Median
43,0.00,Core,Median
43,17.00,Accessory,Median
43,2.00,Unique,Median
44,0.00,Core,Median
44,17.00,Accessory,Median
44,1.00,Unique,Median
45,0.00,Core,Median
45,17.00,Accessory,Median
45,1.00,Unique,Median
46,0.00,Core,Median
46,16.00,Accessory,Median
46,2.00,Unique,Median
47,0.00,Core,Median
47,16.00,Accessory,Median
47,2.00,Unique,Median
48,0.00,Core,Median
48,17.00,Accessory,Median
48,1.00,Unique,Median
49,0.00,Core,Median
49,15.00,Accessory,Median
49,2.00,Unique,Median
50,0.00,Core,Median
50,15.00,Accessory,Median
50,2.00,Unique,Median
51,0.00,Core,Median
51,14.00,Accessory,Median
51,2.00,Unique,Median
52,0.00,Core,Median
52,13.00,Accessory,Median
52,1.00,Unique,Median
53,0.00,Core,Median
53,14.00,Accessory,Median
53,2.00,Unique,Median
54,0.00,Core,Median
54,13.00,Accessory,Median
54,1.00,Unique,Median
55,0.00,Core,Median
55,15.00,Accessory,Median
55,1.00,Unique,Median
56,0.00,Core,Median
56,14.00,Accessory,Median
56,1.00,Unique,Median
57,0.00,Core,Median
57,14.00,Accessory,Median
57,1.00,Unique,Median
58,0.00,Core,Median
58,13.00,Accessory,Median
58,1.00,Unique,Median
59,0.00,Core,Median
59,11.00,Accessory,Median
59,1.00,Unique,Median
60,0.00,Core,Median
60,12.00,Accessory,Median
60,1.00,Unique,Median
61,0.00,Core,Median
61,13.00,Accessory,Median
61,1.00,Unique,Median
62,0.00,Core,Median
62,12.00,Accessory,Median
62,1.00,Unique,Median
63,0.00,Core,Median
63,13.00,Accessory,Median
63,1.00,Unique,Median
64,0.00,Core,Median
64,13.00,Accessory,Median
64,1.00,Unique,Median
65,0.00,Core,Median
65,12.00,Accessory,Median
65,1.00,Unique,Median
66,0.00,Core,Median
66,11.00,Accessory,Median
66,1.00,Unique,Median
67,0.00,Core,Median
67,11.00,Accessory,Median
67,1.00,Unique,Median
68,0.00,Core,Median
68,10.00,Accessory,Median
68,0.00,Unique,Median
69,0.00,Core,Median
69,12.00,Accessory,Median
69,1.00,Unique,Median
70,0.00,Core,Median
70,10.00,Accessory,Median
70,1.00,Unique,Median
71,0.00,Core,Median
71,11.00,Accessory,Median
71,1.00,Unique,Median
72,0.00,Core,Median
72,11.00,Accessory,Median
72,1.00,Unique,Median
73,0.00,Core,Median
73,12.00,Accessory,Median
73,1.00,Unique,Median
74,0.00,Core,Median
74,9.00,Accessory,Median
74,1.00,Unique,Median
75,0.00,Core,Median
75,10.00,Accessory,Median
75,1.00,Unique,Median
76,0.00,Core,Median
76,9.00,Accessory,Median
76,0.00,Unique,Median
77,0.00,Core,Median
77,9.00,Accessory,Median
77,1.00,Unique,Median
78,0.00,Core,Median
78,10.00,Accessory,Median
78,1.00,Unique,Median
79,0.00,Core,Median
79,10.00,Accessory,Median
79,1.00,Unique,Median
80,0.00,Core,Median
80,11.00,Accessory,Median
80,1.00,Unique,Median
81,0.00,Core,Median
81,9.00,Accessory,Median
81,1.00,Unique,Median
82,0.00,Core,Median
82,9.00,Accessory,Median
82,1.00,Unique,Median
83,0.00,Core,Median
83,10.00,Accessory,Median
83,0.00,Unique,Median
84,0.00,Core,Median
84,9.00,Accessory,Median
84,0.00,Unique,Median
85,0.00,Core,Median
85,9.00,Accessory,Median
85,0.00,Unique,Median
86,0.00,Core,Median
86,10.00,Accessory,Median
86,0.00,Unique,Median
87,0.00,Core,Median
87,8.00,Accessory,Median
87,0.00,Unique,Median
88,0.00,Core,Median
88,10.00,Accessory,Median
88,1.00,Unique,Median
89,0.00,Core,Median
89,10.00,Accessory,Median
89,0.00,Unique,Median
90,0.00,Core,Median
90,9.00,Accessory,Median
90,0.00,Unique,Median
91,0.00,Core,Median
91,8.00,Accessory,Median
91,0.00,Unique,Median
92,0.00,Core,Median
92,8.00,Accessory,Median
92,0.00,Unique,Median
93,0.00,Core,Median
93,8.00,Accessory,Median
93,0.00,Unique,Median
94,0.00,Core,Median
