Number of genomes	Pan genome
2	1944	#
2	1875	#
2	2190	#
2	2066	#
2	2071	#
2	2089	#
2	2086	#
2	2050	#
2	1920	#
2	2083	#
2	1821	#
2	1910	#
2	1841	#
2	1970	#
2	1954	#
2	1980	#
2	2080	#
2	1899	#
2	2025	#
2	2074	#
2	2096	#
2	1929	#
2	2222	#
2	1842	#
2	2077	#
2	1975	#
2	1803	#
2	1874	#
2	2156	#
2	1894	#
2	1951	#
2	2117	#
2	1838	#
2	1994	#
2	2065	#
2	2016	#
2	2044	#
2	1969	#
2	1985	#
2	1917	#
2	2017	#
2	1914	#
2	2065	#
2	2013	#
2	2101	#
2	2214	#
2	1659	#
2	1919	#
2	2043	#
2	2240	#
2	2048	#
2	2201	#
2	1833	#
2	2034	#
2	1917	#
2	2055	#
2	2200	#
2	1793	#
2	1896	#
2	1950	#
2	1931	#
2	1826	#
2	2020	#
2	2100	#
2	1996	#
2	2040	#
2	1836	#
2	2005	#
2	2069	#
2	2051	#
2	1902	#
2	2079	#
2	2096	#
2	1855	#
2	1927	#
2	2037	#
2	1896	#
2	2123	#
2	1824	#
2	1940	#
2	1954	#
2	1915	#
2	2014	#
2	1824	#
2	1966	#
2	1940	#
2	1996	#
2	1906	#
2	2154	#
2	2056	#
2	2021	#
2	1823	#
2	2139	#
2	2115	#
2	1895	#
2	2047	#
2	1961	#
2	1956	#
2	2036	#
2	2059	#
2	1894	#
2	1880	#
2	1906	#
2	2044	#
2	1805	#
2	2094	#
2	2058	#
2	1986	#
2	2035	#
2	2029	#
2	2005	#
2	2146	#
2	1932	#
2	1960	#
2	2120	#
2	1994	#
2	2225	#
2	2048	#
2	2093	#
2	1904	#
2	1888	#
2	2088	#
2	2218	#
2	1899	#
2	1953	#
2	2212	#
2	2205	#
2	1767	#
2	1959	#
2	2214	#
2	2036	#
2	2204	#
2	1903	#
2	1908	#
2	2237	#
2	1981	#
2	2204	#
2	2024	#
2	1779	#
2	1916	#
2	1885	#
2	1808	#
2	1987	#
2	1819	#
2	2120	#
2	1912	#
2	2045	#
2	1953	#
2	1752	#
2	1971	#
2	2256	#
2	1892	#
2	1850	#
2	1930	#
2	2123	#
2	2052	#
2	1913	#
2	1821	#
2	1837	#
2	1937	#
2	2019	#
2	2068	#
2	1976	#
2	1880	#
2	2208	#
2	1934	#
2	2045	#
2	2049	#
2	1776	#
2	1929	#
2	1977	#
2	1860	#
2	2107	#
2	1697	#
2	1909	#
2	1885	#
2	2199	#
2	2118	#
2	1941	#
2	1895	#
2	2025	#
2	2023	#
2	1909	#
2	2099	#
2	1916	#
2	2059	#
2	2054	#
2	2129	#
2	1836	#
2	1966	#
2	2013	#
2	1920	#
2	2220	#
2	1876	#
2	2214	#
2	1856	#
2	1926	#
2	1902	#
2	1901	#
2	1861	#
2	1889	#
2	1995	#
2	1795	#
2	2056	#
2	2085	#
2	2211	#
2	2085	#
2	1701	#
2	2059	#
2	1959	#
2	2145	#
2	2019	#
2	2152	#
2	2049	#
2	2050	#
2	1816	#
2	2092	#
2	1911	#
2	1961	#
2	1932	#
2	2264	#
2	2001	#
2	2102	#
2	2040	#
2	1974	#
2	2019	#
2	2123	#
2	2202	#
2	1875	#
2	2106	#
2	2130	#
2	1737	#
2	2226	#
2	1964	#
2	1890	#
2	2077	#
2	1938	#
2	1971	#
2	2257	#
2	2055	#
2	2053	#
2	1802	#
2	2193	#
2	1794	#
2	2103	#
2	2119	#
2	2051	#
2	1910	#
2	1957	#
2	1932	#
2	1986	#
2	1954	#
2	1874	#
2	2135	#
2	2115	#
2	2226	#
2	2142	#
2	2018	#
2	2000	#
2	2060	#
2	1803	#
2	2112	#
2	1887	#
2	2017	#
2	2136	#
2	2109	#
2	1936	#
2	2057	#
2	2103	#
2	1904	#
2	2126	#
2	2072	#
2	2042	#
2	1802	#
2	1954	#
2	1758	#
2	1836	#
2	2255	#
2	2076	#
2	1792	#
2	1894	#
2	1961	#
2	2122	#
2	2008	#
2	1831	#
2	2213	#
2	1877	#
2	2298	#
2	1983	#
2	1856	#
2	1938	#
2	2107	#
2	2079	#
2	1962	#
2	2092	#
2	1837	#
2	2094	#
2	2115	#
2	2011	#
2	1863	#
2	1855	#
2	2164	#
2	2133	#
2	2151	#
2	2012	#
2	1916	#
2	2179	#
2	1976	#
2	2045	#
2	1994	#
2	1986	#
2	1867	#
2	2081	#
2	2078	#
2	2012	#
2	2142	#
2	2020	#
2	1930	#
2	1964	#
2	1796	#
2	1849	#
2	2052	#
2	1996	#
2	1790	#
2	1933	#
2	1929	#
2	1900	#
2	1904	#
3	1944	#
3	2219	#
3	2211	#
3	2145	#
3	1812	#
3	2003	#
3	2189	#
3	2158	#
3	2222	#
3	2317	#
3	2310	#
3	2361	#
3	1982	#
3	2278	#
3	2194	#
3	2208	#
3	2229	#
3	2214	#
3	2094	#
3	2154	#
3	2394	#
3	2294	#
3	2096	#
3	1942	#
3	2236	#
3	2143	#
3	2268	#
3	2176	#
3	2165	#
3	2352	#
3	2212	#
3	2145	#
3	2189	#
3	2219	#
3	2210	#
3	2134	#
3	2003	#
3	2349	#
3	1970	#
3	2206	#
3	2310	#
3	1808	#
3	2420	#
3	2330	#
3	2298	#
3	1851	#
3	2281	#
3	2089	#
3	2198	#
3	2384	#
3	2143	#
3	2028	#
3	2002	#
3	2197	#
3	2209	#
3	2275	#
3	2101	#
3	2252	#
3	2221	#
3	2227	#
3	2152	#
3	2248	#
3	2271	#
3	1979	#
3	2289	#
3	2103	#
3	2164	#
3	2225	#
3	1988	#
3	2040	#
3	2194	#
3	2055	#
3	2081	#
3	2336	#
3	1907	#
3	1913	#
3	1917	#
3	2073	#
3	2269	#
3	2274	#
3	2353	#
3	2274	#
3	2410	#
3	1973	#
3	2405	#
3	2157	#
3	2257	#
3	2087	#
3	2156	#
3	2046	#
3	2114	#
3	2109	#
3	2245	#
3	2054	#
3	1933	#
3	2150	#
3	2069	#
3	2092	#
3	2205	#
3	2091	#
3	2086	#
3	2200	#
3	2328	#
3	2037	#
3	2179	#
3	2147	#
3	2368	#
3	2154	#
3	2461	#
3	2270	#
3	2360	#
3	2111	#
3	2287	#
3	2204	#
3	2191	#
3	2162	#
3	2097	#
3	2339	#
3	2108	#
3	2317	#
3	1883	#
3	2320	#
3	2172	#
3	2280	#
3	2152	#
3	2082	#
3	2385	#
3	2081	#
3	2206	#
3	2153	#
3	2148	#
3	2062	#
3	2278	#
3	2191	#
3	2045	#
3	2054	#
3	2166	#
3	2015	#
3	2226	#
3	2066	#
3	2107	#
3	2434	#
3	2171	#
3	2004	#
3	2406	#
3	2089	#
3	2191	#
3	2211	#
3	2063	#
3	2145	#
3	1801	#
3	2397	#
3	2052	#
3	2128	#
3	2280	#
3	2108	#
3	2128	#
3	2271	#
3	2147	#
3	2074	#
3	1978	#
3	2257	#
3	2004	#
3	2048	#
3	2202	#
3	2211	#
3	2410	#
3	2160	#
3	2330	#
3	2143	#
3	2182	#
3	1985	#
3	2402	#
3	2021	#
3	2388	#
3	2018	#
3	1941	#
3	2284	#
3	2222	#
3	2100	#
3	2066	#
3	2203	#
3	1905	#
3	2228	#
3	1998	#
3	2228	#
3	2132	#
3	2149	#
3	2168	#
3	2216	#
3	2056	#
3	2110	#
3	2047	#
3	2268	#
3	2275	#
3	2008	#
3	2294	#
3	2313	#
3	2171	#
3	2378	#
3	2000	#
3	2091	#
3	2467	#
3	2212	#
3	2180	#
3	2131	#
3	2467	#
3	2179	#
3	2124	#
3	2392	#
3	2318	#
3	2139	#
3	2328	#
3	1990	#
3	2078	#
3	2282	#
3	2277	#
3	2089	#
3	2182	#
3	2414	#
3	2054	#
3	1905	#
3	2159	#
3	2270	#
3	2270	#
3	2078	#
3	2230	#
3	2312	#
3	1934	#
3	2052	#
3	2194	#
3	2018	#
3	2161	#
3	2260	#
3	2007	#
3	2323	#
3	1996	#
3	2195	#
3	2029	#
3	2204	#
3	2149	#
3	2041	#
3	2102	#
3	1803	#
3	1993	#
3	2322	#
3	2227	#
3	2225	#
3	2401	#
3	2082	#
3	2055	#
3	2171	#
3	2047	#
3	2165	#
3	2367	#
3	1806	#
3	2075	#
3	2041	#
3	2178	#
3	2340	#
3	2260	#
3	2431	#
3	2400	#
3	2383	#
3	2150	#
3	2280	#
3	2154	#
3	2269	#
3	2136	#
3	2180	#
3	2300	#
3	2070	#
3	1865	#
3	2050	#
3	2265	#
3	2079	#
3	2330	#
3	2040	#
3	2036	#
3	2264	#
3	2052	#
3	2387	#
3	2223	#
3	1931	#
3	2182	#
3	1996	#
3	2308	#
3	1925	#
3	2191	#
3	1806	#
3	2363	#
3	2160	#
3	1999	#
3	2147	#
3	2405	#
3	2283	#
3	2167	#
3	2311	#
3	2309	#
3	2056	#
3	2200	#
3	2386	#
3	2177	#
3	2151	#
3	2374	#
3	2102	#
3	2058	#
3	1979	#
3	2147	#
3	2198	#
3	2193	#
3	2051	#
3	2169	#
3	2268	#
3	2261	#
3	2050	#
3	2108	#
3	1941	#
3	2384	#
3	2388	#
3	2092	#
3	2200	#
3	2372	#
3	2147	#
3	1989	#
3	2387	#
3	2106	#
3	2189	#
3	2210	#
3	2184	#
3	2255	#
3	2348	#
3	2087	#
3	2078	#
3	2236	#
3	2395	#
3	2276	#
3	2277	#
3	2296	#
3	2267	#
3	2200	#
3	2159	#
3	2282	#
3	2188	#
3	2179	#
3	2273	#
3	2167	#
3	2159	#
3	2299	#
3	2278	#
3	2310	#
3	2045	#
3	2172	#
3	2202	#
3	1806	#
3	2159	#
3	2004	#
3	2131	#
3	2215	#
3	1901	#
3	2236	#
3	2384	#
3	2069	#
3	1934	#
3	2102	#
3	2147	#
3	1910	#
3	1949	#
3	2071	#
3	1806	#
3	2373	#
3	2159	#
3	2314	#
3	1976	#
3	2045	#
3	2066	#
3	2414	#
3	2165	#
3	2118	#
3	2206	#
3	2286	#
3	2152	#
3	1999	#
3	2163	#
3	1923	#
3	2083	#
3	1837	#
3	2163	#
3	2200	#
3	2146	#
3	2007	#
3	2278	#
3	2287	#
3	2079	#
3	2068	#
3	2203	#
3	2166	#
3	2222	#
3	2121	#
3	1855	#
3	2170	#
3	2021	#
3	2122	#
3	1959	#
3	2145	#
3	2293	#
3	2344	#
3	1977	#
3	2042	#
3	2094	#
3	2087	#
3	2155	#
3	2045	#
3	2145	#
3	2279	#
3	2273	#
3	2165	#
3	2020	#
3	2325	#
3	2164	#
3	2106	#
3	2198	#
3	2012	#
3	2238	#
3	2407	#
3	2290	#
3	2143	#
3	2133	#
3	2134	#
3	2104	#
3	2111	#
3	2108	#
3	2208	#
3	2135	#
3	1957	#
3	2237	#
3	2406	#
3	2283	#
3	1932	#
3	2058	#
3	2174	#
3	2164	#
3	2139	#
3	2261	#
3	2180	#
3	2005	#
3	2124	#
3	2144	#
3	2141	#
3	2062	#
3	2162	#
3	2255	#
3	2046	#
3	2123	#
3	2034	#
3	1929	#
3	2267	#
3	2086	#
3	2406	#
3	2237	#
3	2175	#
3	2178	#
3	2410	#
3	1846	#
3	2148	#
3	2172	#
3	2178	#
3	2146	#
3	2182	#
3	2004	#
3	2075	#
3	2239	#
3	2069	#
3	2256	#
3	2187	#
3	2179	#
3	2331	#
3	2075	#
3	2278	#
3	2405	#
3	2270	#
3	2121	#
3	2330	#
3	2059	#
3	2206	#
3	2030	#
3	2268	#
3	2168	#
3	2120	#
3	2278	#
3	2298	#
3	2260	#
3	2176	#
3	2219	#
3	2288	#
3	2425	#
3	2317	#
3	2240	#
3	2135	#
3	2198	#
3	2277	#
4	2329	#
4	2442	#
4	2499	#
4	2340	#
4	2431	#
4	2517	#
4	2471	#
4	2384	#
4	2549	#
4	2505	#
4	2573	#
4	2586	#
4	2417	#
4	2501	#
4	2480	#
4	2523	#
4	2500	#
4	2433	#
4	2387	#
4	2636	#
4	2437	#
4	2445	#
4	2563	#
4	2210	#
4	2643	#
4	2533	#
4	2403	#
4	2431	#
4	2652	#
4	2209	#
4	2204	#
4	2500	#
4	2530	#
4	2551	#
4	2391	#
4	2680	#
4	2485	#
4	2512	#
4	2568	#
4	2485	#
4	2543	#
4	2508	#
4	2561	#
4	2390	#
4	2413	#
4	2387	#
4	2242	#
4	2505	#
4	2367	#
4	2549	#
4	2260	#
4	2634	#
4	2533	#
4	2425	#
4	2526	#
4	2594	#
4	2426	#
4	2559	#
4	2429	#
4	2533	#
4	2425	#
4	2521	#
4	2538	#
4	2532	#
4	2502	#
4	2450	#
4	2547	#
4	2467	#
4	2551	#
4	2384	#
4	2456	#
4	2535	#
4	2401	#
4	2649	#
4	2492	#
4	2577	#
4	2505	#
4	2492	#
4	2552	#
4	2355	#
4	2448	#
4	2536	#
4	2410	#
4	2516	#
4	2426	#
4	2422	#
4	2457	#
4	2303	#
4	2369	#
4	2626	#
4	2502	#
4	2613	#
4	2306	#
4	2612	#
4	2429	#
4	2512	#
4	2457	#
4	2519	#
4	2404	#
4	2536	#
4	2492	#
4	2551	#
4	2641	#
4	2471	#
4	2409	#
4	2209	#
4	2557	#
4	2653	#
4	2625	#
4	2380	#
4	2373	#
4	2660	#
4	2646	#
4	2355	#
4	2303	#
4	2436	#
4	2495	#
4	2417	#
4	2616	#
4	2475	#
4	2475	#
4	2647	#
4	2536	#
4	2453	#
4	2317	#
4	2522	#
4	2505	#
4	2662	#
4	2518	#
4	2399	#
4	2315	#
4	2551	#
4	2651	#
4	2488	#
4	2470	#
4	2402	#
4	2537	#
4	2447	#
4	2474	#
4	2418	#
4	2388	#
4	2456	#
4	2410	#
4	2516	#
4	2384	#
4	2247	#
4	2327	#
4	2479	#
4	2455	#
4	2381	#
4	2558	#
4	2488	#
4	2393	#
4	2504	#
4	2473	#
4	2458	#
4	2252	#
4	2542	#
4	2379	#
4	2506	#
4	2414	#
4	2375	#
4	2368	#
4	2695	#
4	2514	#
4	2657	#
4	2526	#
4	2540	#
4	2508	#
4	2371	#
4	2507	#
4	2725	#
4	2396	#
4	2453	#
4	2317	#
4	2551	#
4	2522	#
4	2541	#
4	2376	#
4	2494	#
4	2406	#
4	2603	#
4	2507	#
4	2384	#
4	2543	#
4	2380	#
4	2499	#
4	2519	#
4	2385	#
4	2628	#
4	2507	#
4	2411	#
4	2343	#
4	2513	#
4	2309	#
4	2550	#
4	2646	#
4	2631	#
4	2493	#
4	2534	#
4	2322	#
4	2456	#
4	2453	#
4	2383	#
4	2420	#
4	2426	#
4	2498	#
4	2367	#
4	2546	#
4	2423	#
4	2301	#
4	2329	#
4	2408	#
4	2304	#
4	2524	#
4	2527	#
4	2509	#
4	2583	#
4	2626	#
4	2358	#
4	2369	#
4	2532	#
4	2417	#
4	2492	#
4	2557	#
4	2424	#
4	2504	#
4	2540	#
4	2549	#
4	2431	#
4	2626	#
4	2428	#
4	2494	#
4	2529	#
4	2521	#
4	2354	#
4	2350	#
4	2567	#
4	2556	#
4	2371	#
4	2411	#
4	2546	#
4	2556	#
4	2456	#
4	2566	#
4	2562	#
4	2630	#
4	2585	#
4	2527	#
4	2623	#
4	2513	#
4	2259	#
4	2524	#
4	2501	#
4	2509	#
4	2452	#
4	2487	#
4	2539	#
4	2595	#
4	2458	#
4	2512	#
4	2535	#
4	2417	#
4	2408	#
4	2335	#
4	2384	#
4	2278	#
4	2309	#
4	2485	#
4	2488	#
4	2380	#
4	2619	#
4	2440	#
4	2566	#
4	2258	#
4	2371	#
4	2530	#
4	2693	#
4	2410	#
4	2348	#
4	2600	#
4	2500	#
4	2519	#
4	2623	#
4	2457	#
4	2434	#
4	2445	#
4	2263	#
4	2495	#
4	2409	#
4	2414	#
4	2504	#
4	2506	#
4	2432	#
4	2564	#
4	2531	#
4	2431	#
4	2445	#
4	2387	#
4	2577	#
4	2466	#
4	2487	#
4	2501	#
4	2531	#
4	2577	#
4	2512	#
4	2303	#
4	2604	#
4	2443	#
4	2428	#
4	2370	#
4	2481	#
4	2380	#
4	2538	#
4	2555	#
4	2381	#
4	2667	#
4	2425	#
4	2586	#
4	2436	#
4	2402	#
4	2528	#
4	2414	#
4	2518	#
4	2319	#
4	2490	#
4	2457	#
4	2298	#
4	2546	#
4	2544	#
4	2568	#
4	2381	#
4	2626	#
4	2528	#
4	2513	#
4	2545	#
4	2536	#
4	2365	#
4	2459	#
4	2513	#
4	2442	#
4	2277	#
4	2505	#
4	2504	#
4	2305	#
4	2383	#
4	2406	#
4	2527	#
4	2533	#
4	2372	#
4	2252	#
4	2409	#
4	2557	#
4	2423	#
4	2399	#
4	2524	#
4	2522	#
4	2529	#
4	2484	#
4	2555	#
4	2567	#
4	2380	#
4	2622	#
4	2513	#
4	2531	#
4	2443	#
4	2556	#
4	2377	#
4	2536	#
4	2332	#
4	2555	#
4	2353	#
4	2558	#
4	2431	#
4	2582	#
4	2637	#
4	2520	#
4	2547	#
4	2528	#
4	2396	#
4	2531	#
4	2322	#
4	2530	#
4	2526	#
4	2449	#
4	2373	#
4	2367	#
4	2540	#
4	2374	#
4	2449	#
4	2327	#
4	2433	#
4	2518	#
4	2485	#
4	2648	#
4	2553	#
4	2419	#
4	2374	#
4	2385	#
4	2548	#
4	2532	#
4	2380	#
4	2391	#
4	2528	#
4	2430	#
4	2310	#
4	2429	#
4	2329	#
4	2368	#
4	2539	#
4	2516	#
4	2553	#
4	2552	#
4	2460	#
4	2541	#
4	2646	#
4	2519	#
4	2633	#
4	2558	#
4	2504	#
4	2396	#
4	2489	#
4	2528	#
4	2393	#
4	2647	#
4	2574	#
4	2536	#
4	2629	#
4	2445	#
4	2540	#
4	2322	#
4	2474	#
4	2353	#
4	2531	#
4	2667	#
4	2565	#
4	2206	#
4	2500	#
4	2469	#
4	2588	#
4	2531	#
4	2559	#
4	2396	#
4	2504	#
4	2436	#
4	2326	#
4	2536	#
4	2504	#
4	2488	#
4	2554	#
4	2408	#
4	2422	#
4	2588	#
4	2639	#
4	2301	#
4	2437	#
4	2455	#
4	2425	#
4	2414	#
4	2521	#
4	2426	#
4	2433	#
4	2455	#
4	2458	#
4	2515	#
4	2237	#
4	2538	#
4	2401	#
4	2507	#
4	2481	#
4	2522	#
4	2456	#
4	2554	#
4	2647	#
4	2501	#
4	2521	#
4	2505	#
4	2619	#
4	2392	#
4	2436	#
4	2635	#
4	2636	#
4	2409	#
4	2562	#
4	2553	#
4	2408	#
4	2371	#
4	2383	#
4	2679	#
4	2608	#
4	2344	#
4	2307	#
4	2555	#
4	2456	#
4	2425	#
4	2472	#
4	2429	#
4	2559	#
4	2632	#
4	2356	#
4	2555	#
5	2755	#
5	2497	#
5	2522	#
5	2685	#
5	2544	#
5	2766	#
5	2790	#
5	2736	#
5	2729	#
5	2703	#
5	2601	#
5	2714	#
5	2637	#
5	2679	#
5	2646	#
5	2515	#
5	2653	#
5	2741	#
5	2678	#
5	2497	#
5	2651	#
5	2567	#
5	2659	#
5	2769	#
5	2640	#
5	2770	#
5	2685	#
5	2705	#
5	2762	#
5	2762	#
5	2702	#
5	2714	#
5	2576	#
5	2592	#
5	2535	#
5	2591	#
5	2637	#
5	2743	#
5	2690	#
5	2623	#
5	2590	#
5	2767	#
5	2750	#
5	2618	#
5	2747	#
5	2546	#
5	2690	#
5	2742	#
5	2762	#
5	2602	#
5	2713	#
5	2682	#
5	2468	#
5	2716	#
5	2520	#
5	2577	#
5	2635	#
5	2683	#
5	2583	#
5	2532	#
5	2712	#
5	2708	#
5	2620	#
5	2745	#
5	2704	#
5	2717	#
5	2658	#
5	2676	#
5	2641	#
5	2648	#
5	2643	#
5	2708	#
5	2713	#
5	2751	#
5	2628	#
5	2710	#
5	2753	#
5	2701	#
5	2714	#
5	2615	#
5	2590	#
5	2650	#
5	2669	#
5	2694	#
5	2553	#
5	2770	#
5	2553	#
5	2628	#
5	2588	#
5	2740	#
5	2732	#
5	2622	#
5	2758	#
5	2692	#
5	2757	#
5	2494	#
5	2497	#
5	2736	#
5	2648	#
5	2739	#
5	2726	#
5	2579	#
5	2600	#
5	2797	#
5	2865	#
5	2626	#
5	2592	#
5	2620	#
5	2774	#
5	2623	#
5	2606	#
5	2649	#
5	2715	#
5	2736	#
5	2573	#
5	2571	#
5	2597	#
5	2526	#
5	2742	#
5	2748	#
5	2693	#
5	2605	#
5	2677	#
5	2731	#
5	2889	#
5	2654	#
5	2606	#
5	2627	#
5	2751	#
5	2660	#
5	2615	#
5	2658	#
5	2625	#
5	2701	#
5	2727	#
5	2720	#
5	2550	#
5	2667	#
5	2538	#
5	2722	#
5	2602	#
5	2437	#
5	2474	#
5	2640	#
5	2636	#
5	2772	#
5	2508	#
5	2742	#
5	2615	#
5	2689	#
5	2604	#
5	2707	#
5	2705	#
5	2532	#
5	2767	#
5	2635	#
5	2734	#
5	2645	#
5	2633	#
5	2696	#
5	2713	#
5	2539	#
5	2605	#
5	2567	#
5	2679	#
5	2535	#
5	2751	#
5	2683	#
5	2621	#
5	2695	#
5	2625	#
5	2658	#
5	2647	#
5	2573	#
5	2752	#
5	2838	#
5	2536	#
5	2729	#
5	2499	#
5	2583	#
5	2747	#
5	2694	#
5	2708	#
5	2705	#
5	2807	#
5	2520	#
5	2748	#
5	2579	#
5	2760	#
5	2777	#
5	2745	#
5	2746	#
5	2730	#
5	2554	#
5	2624	#
5	2906	#
5	2701	#
5	2774	#
5	2793	#
5	2680	#
5	2625	#
5	2522	#
5	2554	#
5	2741	#
5	2498	#
5	2576	#
5	2858	#
5	2542	#
5	2704	#
5	2596	#
5	2622	#
5	2692	#
5	2636	#
5	2667	#
5	2882	#
5	2585	#
5	2708	#
5	2719	#
5	2647	#
5	2523	#
5	2550	#
5	2792	#
5	2525	#
5	2559	#
5	2455	#
5	2734	#
5	2670	#
5	2685	#
5	2616	#
5	2614	#
5	2744	#
5	2685	#
5	2685	#
5	2634	#
5	2550	#
5	2693	#
5	2624	#
5	2559	#
5	2551	#
5	2750	#
5	2575	#
5	2705	#
5	2544	#
5	2499	#
5	2638	#
5	2652	#
5	2638	#
5	2734	#
5	2593	#
5	2802	#
5	2838	#
5	2750	#
5	2471	#
5	2706	#
5	2555	#
5	2698	#
5	2745	#
5	2442	#
5	2689	#
