x,y,Category,Metric
4,-39.15,Core,Average
4,120.98,Accessory,Average
4,58.67,Unique,Average
5,-29.02,Core,Average
5,84.92,Accessory,Average
5,70.50,Unique,Average
6,-20.55,Core,Average
6,66.78,Accessory,Average
6,67.00,Unique,Average
7,-13.24,Core,Average
7,54.96,Accessory,Average
7,66.12,Unique,Average
8,-11.74,Core,Average
8,46.98,Accessory,Average
8,69.00,Unique,Average
9,-8.05,Core,Average
9,41.99,Accessory,Average
9,68.60,Unique,Average
10,-5.10,Core,Average
10,36.37,Accessory,Average
10,64.75,Unique,Average
11,-5.89,Core,Average
11,35.15,Accessory,Average
11,62.83,Unique,Average
12,-3.89,Core,Average
12,30.08,Accessory,Average
12,66.03,Unique,Average
13,-3.11,Core,Average
13,28.89,Accessory,Average
13,64.70,Unique,Average
14,-1.86,Core,Average
14,27.24,Accessory,Average
14,49.49,Unique,Average
15,-1.81,Core,Average
15,27.66,Accessory,Average
15,59.38,Unique,Average
16,-1.19,Core,Average
16,25.64,Accessory,Average
16,64.62,Unique,Average
17,-1.10,Core,Average
17,25.08,Accessory,Average
17,66.72,Unique,Average
18,-0.74,Core,Average
18,24.71,Accessory,Average
18,55.51,Unique,Average
19,-0.84,Core,Average
19,23.57,Accessory,Average
19,58.73,Unique,Average
20,-0.47,Core,Average
20,19.86,Accessory,Average
20,57.95,Unique,Average
21,-0.37,Core,Average
21,20.84,Accessory,Average
21,55.64,Unique,Average
22,-0.45,Core,Average
22,18.85,Accessory,Average
22,58.91,Unique,Average
23,-0.34,Core,Average
23,19.46,Accessory,Average
23,59.43,Unique,Average
24,-0.29,Core,Average
24,19.28,Accessory,Average
24,62.56,Unique,Average
25,-0.36,Core,Average
25,18.18,Accessory,Average
25,61.42,Unique,Average
26,-0.32,Core,Average
26,16.77,Accessory,Average
26,60.33,Unique,Average
27,-0.23,Core,Average
27,15.34,Accessory,Average
27,56.84,Unique,Average
28,-0.23,Core,Average
28,16.35,Accessory,Average
28,57.09,Unique,Average
29,-0.21,Core,Average
29,15.67,Accessory,Average
29,53.16,Unique,Average
30,-0.23,Core,Average
30,14.17,Accessory,Average
30,57.51,Unique,Average
31,-0.21,Core,Average
31,13.25,Accessory,Average
31,53.79,Unique,Average
32,-0.22,Core,Average
32,14.32,Accessory,Average
32,58.57,Unique,Average
33,-0.22,Core,Average
33,13.09,Accessory,Average
33,57.83,Unique,Average
34,-0.18,Core,Average
34,12.38,Accessory,Average
34,55.53,Unique,Average
35,-0.19,Core,Average
35,11.98,Accessory,Average
35,53.01,Unique,Average
