Number of genomes	Pan genome
9	3238	#
9	3002	#
9	3224	#
9	3044	#
9	3204	#
9	3242	#
9	3048	#
9	2999	#
9	3217	#
9	3219	#
9	3742	#
9	3213	#
9	3239	#
9	3017	#
9	3176	#
9	3103	#
9	3208	#
9	3033	#
9	3239	#
9	2852	#
9	3041	#
10	3750	#
10	3663	#
10	3409	#
10	3212	#
10	3755	#
10	3751	#
10	3735	#
10	3610	#
10	3786	#
10	3223	#
10	3798	#
10	3742	#
10	3749	#
10	3740	#
10	3224	#
10	3593	#
10	3553	#
10	3797	#
10	3735	#
10	3682	#
10	3695	#
11	4221	#
11	4321	#
11	4083	#
11	4096	#
11	4125	#
11	4134	#
11	4317	#
11	4166	#
11	4129	#
11	4247	#
11	4287	#
11	4132	#
11	3945	#
11	3747	#
11	3776	#
11	3572	#
11	4273	#
11	4139	#
11	4323	#
11	4343	#
11	4209	#
12	4705	#
12	4878	#
12	4788	#
12	4274	#
12	4858	#
12	4694	#
12	4131	#
12	4899	#
12	4764	#
12	4507	#
12	4513	#
12	4702	#
12	4706	#
12	4199	#
12	4817	#
12	4659	#
12	4201	#
12	4825	#
12	4886	#
12	4868	#
12	4708	#
13	4127	#
13	4323	#
13	4658	#
13	4710	#
13	4705	#
13	4709	#
13	4840	#
13	4212	#
13	4325	#
13	4672	#
13	4335	#
13	4853	#
13	4865	#
13	4854	#
13	4252	#
13	4336	#
13	4677	#
13	4745	#
13	4516	#
13	4133	#
13	4788	#
14	4900	#
14	4839	#
14	4658	#
14	4839	#
14	4859	#
14	4840	#
14	4903	#
14	4913	#
14	4729	#
14	4899	#
14	4720	#
14	4337	#
14	4854	#
14	4788	#
14	4710	#
14	4635	#
14	3759	#
14	4900	#
14	4641	#
14	4664	#
14	4838	#
15	4860	#
15	4660	#
15	4745	#
15	4912	#
15	4631	#
15	4724	#
15	4863	#
15	4710	#
15	4879	#
15	4335	#
15	4869	#
15	4879	#
15	4810	#
15	4848	#
15	4703	#
15	4827	#
15	4830	#
15	4871	#
15	4700	#
15	4899	#
15	4850	#
16	5099	#
16	4850	#
16	5274	#
16	5364	#
16	5393	#
16	5332	#
16	4889	#
16	5160	#
16	5394	#
16	5362	#
16	5272	#
16	5248	#
16	5365	#
16	5385	#
16	5208	#
16	5243	#
16	5251	#
16	5456	#
16	5235	#
16	5284	#
16	5460	#
17	5425	#
17	5891	#
17	5383	#
17	5821	#
17	5836	#
17	5752	#
17	5825	#
17	5767	#
17	5789	#
17	5806	#
17	5701	#
17	5966	#
17	5765	#
17	5850	#
17	5258	#
17	5987	#
17	5414	#
17	6029	#
17	5808	#
17	5969	#
17	5929	#
18	6423	#
18	6521	#
18	5967	#
18	6346	#
18	6484	#
18	6025	#
18	6342	#
18	6390	#
18	6587	#
18	6308	#
18	6355	#
18	6203	#
18	6521	#
18	6359	#
18	6274	#
18	6393	#
18	6573	#
18	6034	#
18	6479	#
18	6430	#
18	6378	#
19	7061	#
19	6952	#
19	6787	#
19	6430	#
19	6966	#
19	6854	#
19	6784	#
19	6861	#
19	7101	#
19	7072	#
19	7164	#
19	6531	#
19	7034	#
19	7031	#
19	6891	#
19	6512	#
19	7000	#
19	7010	#
19	6917	#
19	6905	#
19	6888	#
20	6918	#
20	7461	#
20	6980	#
20	6979	#
20	6972	#
20	7509	#
20	7082	#
20	6946	#
20	7318	#
20	7108	#
20	6969	#
20	7091	#
20	7109	#
20	6990	#
20	7140	#
20	7448	#
20	7125	#
20	6803	#
20	6864	#
20	6797	#
20	7610	#
21	7471	#
21	7616	#
21	7467	#
21	7626	#
21	7314	#
21	7569	#
21	7365	#
21	7501	#
21	7509	#
21	7396	#
21	7326	#
21	7480	#
21	7651	#
21	7498	#
21	7423	#
21	7490	#
21	7684	#
21	7495	#
21	7505	#
21	7529	#
21	7478	#
22	8155	#
22	7884	#
22	7980	#
22	7975	#
22	7826	#
22	7708	#
22	7882	#
22	8012	#
22	8227	#
22	7879	#
22	7876	#
22	7703	#
22	8207	#
22	7980	#
22	7882	#
22	7902	#
22	7982	#
22	8001	#
22	8138	#
22	8026	#
22	8034	#
23	8541	#
23	8412	#
23	8392	#
23	8575	#
23	8574	#
23	8424	#
23	8384	#
23	8343	#
23	8608	#
23	8542	#
23	8563	#
23	8509	#
23	8415	#
23	8272	#
23	8594	#
23	8572	#
23	8441	#
23	8423	#
23	8588	#
23	8444	#
23	8430	#
24	9083	#
24	8805	#
24	8950	#
24	9077	#
24	9020	#
24	8977	#
24	8955	#
24	9180	#
24	9111	#
24	9062	#
24	8998	#
24	8804	#
24	8986	#
24	8991	#
24	9163	#
24	8596	#
24	9150	#
24	8999	#
24	8875	#
24	8967	#
24	9170	#
25	9432	#
25	8981	#
25	9460	#
25	9356	#
25	9383	#
25	9488	#
25	9459	#
25	9380	#
25	9079	#
25	9520	#
25	9522	#
25	9481	#
25	9619	#
25	9500	#
25	9653	#
25	9384	#
25	9522	#
25	9552	#
25	9713	#
25	9551	#
25	9553	#
26	9886	#
26	10083	#
26	9930	#
26	9555	#
26	10119	#
26	10170	#
26	10095	#
26	10106	#
26	10015	#
26	9882	#
26	10032	#
26	10095	#
26	9916	#
26	10092	#
26	10098	#
26	10134	#
26	10082	#
26	10180	#
26	10030	#
26	10066	#
26	9981	#
27	10625	#
27	10584	#
27	10465	#
27	10298	#
27	10562	#
27	10518	#
27	10414	#
27	10619	#
27	10551	#
27	10219	#
27	10529	#
27	10610	#
27	10464	#
27	10458	#
27	10078	#
27	10367	#
27	10527	#
27	10094	#
27	10633	#
27	10578	#
27	10420	#
28	11072	#
28	11067	#
28	11039	#
28	10624	#
28	11107	#
28	11005	#
28	10686	#
28	10531	#
28	10968	#
28	10565	#
28	10962	#
28	10656	#
28	10940	#
28	10940	#
28	10979	#
28	11053	#
28	10895	#
28	11123	#
28	10444	#
28	11105	#
28	11001	#
29	11486	#
29	11002	#
29	11487	#
29	11103	#
29	11393	#
29	11457	#
29	11489	#
29	11006	#
29	11483	#
29	10984	#
29	10894	#
29	10891	#
29	11396	#
29	11385	#
29	11586	#
29	11046	#
29	11078	#
29	10981	#
29	11490	#
29	11505	#
29	11611	#
30	11993	#
30	11438	#
30	11869	#
30	11507	#
30	11455	#
30	11850	#
30	11914	#
30	11434	#
30	11846	#
30	11936	#
30	11582	#
30	11489	#
30	11581	#
30	11965	#
30	11991	#
30	11843	#
30	11990	#
30	11559	#
30	11485	#
30	11456	#
30	11814	#
31	11874	#
31	12322	#
31	12303	#
31	11822	#
31	11970	#
31	11938	#
31	12063	#
31	11845	#
31	12249	#
31	11748	#
31	12351	#
31	12041	#
31	12321	#
31	11973	#
31	11867	#
31	12444	#
31	11920	#
31	12228	#
31	12246	#
31	12195	#
31	12198	#
32	12305	#
32	12327	#
32	12298	#
32	12323	#
32	12230	#
32	12806	#
32	12724	#
32	12446	#
32	12259	#
32	12699	#
32	12753	#
32	12226	#
32	12222	#
32	12322	#
32	12647	#
32	12448	#
32	12200	#
32	12304	#
32	12732	#
32	12348	#
32	12319	#
33	12610	#
33	12450	#
33	13190	#
33	13114	#
33	12510	#
33	12733	#
33	12543	#
33	12704	#
33	12615	#
33	12500	#
33	13062	#
33	12666	#
33	12661	#
33	12804	#
33	13113	#
33	12707	#
33	12808	#
33	12665	#
33	12466	#
33	12704	#
33	12644	#
34	13568	#
34	12992	#
34	13568	#
34	13558	#
34	12998	#
34	13115	#
34	13566	#
34	13186	#
34	13042	#
34	13052	#
34	13183	#
34	13086	#
34	12991	#
34	13047	#
34	13568	#
34	13073	#
34	13064	#
34	13026	#
34	13198	#
34	13179	#
34	13568	#
35	13568	#
	#
