x,y,Category,Metric
73,6.68,Accessory,Average
73,0.50,Unique,Average
74,-0.57,Core,Average
74,7.05,Accessory,Average
74,0.22,Unique,Average
75,-0.53,Core,Average
75,6.97,Accessory,Average
75,-0.08,Unique,Average
76,-0.59,Core,Average
76,6.49,Accessory,Average
76,0.45,Unique,Average
77,-0.58,Core,Average
77,6.38,Accessory,Average
77,0.80,Unique,Average
78,-0.60,Core,Average
78,6.20,Accessory,Average
78,0.23,Unique,Average
79,-0.60,Core,Average
79,6.92,Accessory,Average
79,-0.25,Unique,Average
80,-0.57,Core,Average
80,6.47,Accessory,Average
80,0.55,Unique,Average
81,-0.61,Core,Average
81,6.23,Accessory,Average
81,0.05,Unique,Average
82,-0.65,Core,Average
82,6.28,Accessory,Average
82,0.58,Unique,Average
83,-0.54,Core,Average
83,5.99,Accessory,Average
83,0.52,Unique,Average
84,-0.53,Core,Average
84,6.23,Accessory,Average
84,0.93,Unique,Average
85,-0.60,Core,Average
85,6.23,Accessory,Average
85,0.52,Unique,Average
86,-0.58,Core,Average
86,5.71,Accessory,Average
86,0.01,Unique,Average
87,-0.56,Core,Average
87,6.42,Accessory,Average
87,0.21,Unique,Average
88,-0.50,Core,Average
88,5.99,Accessory,Average
88,-0.07,Unique,Average
89,-0.54,Core,Average
89,6.01,Accessory,Average
89,0.49,Unique,Average
90,-0.57,Core,Average
90,5.58,Accessory,Average
90,0.90,Unique,Average
91,-0.52,Core,Average
91,5.99,Accessory,Average
91,-0.23,Unique,Average
92,-0.42,Core,Average
92,5.63,Accessory,Average
92,0.17,Unique,Average
93,-0.49,Core,Average
93,6.12,Accessory,Average
93,0.69,Unique,Average
94,-0.52,Core,Average
94,5.46,Accessory,Average
94,0.02,Unique,Average
95,-0.46,Core,Average
95,5.46,Accessory,Average
95,0.27,Unique,Average
96,-0.62,Core,Average
96,5.65,Accessory,Average
96,0.20,Unique,Average
97,-0.53,Core,Average
97,5.60,Accessory,Average
97,0.09,Unique,Average
98,-0.54,Core,Average
98,5.55,Accessory,Average
98,0.62,Unique,Average
99,-0.46,Core,Average
99,5.01,Accessory,Average
99,-0.22,Unique,Average
100,-0.52,Core,Average
100,5.68,Accessory,Average
100,0.22,Unique,Average
101,-0.53,Core,Average
101,5.92,Accessory,Average
101,-0.41,Unique,Average
102,-0.42,Core,Average
102,5.82,Accessory,Average
102,-0.45,Unique,Average
103,-0.56,Core,Average
103,4.65,Accessory,Average
103,1.19,Unique,Average
104,-0.51,Core,Average
104,5.28,Accessory,Average
104,0.52,Unique,Average
105,-0.56,Core,Average
105,5.86,Accessory,Average
105,0.06,Unique,Average
106,-0.47,Core,Average
106,4.63,Accessory,Average
106,1.22,Unique,Average
107,-0.45,Core,Average
107,5.13,Accessory,Average
107,0.19,Unique,Average
108,-0.40,Core,Average
108,4.84,Accessory,Average
108,-0.14,Unique,Average
109,-0.48,Core,Average
109,5.18,Accessory,Average
109,0.01,Unique,Average
110,-0.59,Core,Average
110,4.77,Accessory,Average
110,0.52,Unique,Average
111,-0.45,Core,Average
