x,y,Category,Metric
4,-24.80,Core,Average
4,123.41,Accessory,Average
5,-13.92,Core,Average
5,92.19,Accessory,Average
6,-9.38,Core,Average
6,76.29,Accessory,Average
7,-6.87,Core,Average
7,62.55,Accessory,Average
8,-5.26,Core,Average
8,54.91,Accessory,Average
9,-4.46,Core,Average
9,51.08,Accessory,Average
10,-3.67,Core,Average
10,43.31,Accessory,Average
11,-3.27,Core,Average
11,40.24,Accessory,Average
12,-2.75,Core,Average
12,35.35,Accessory,Average
13,-2.71,Core,Average
13,33.18,Accessory,Average
14,-2.60,Core,Average
14,33.23,Accessory,Average
15,-2.22,Core,Average
15,27.70,Accessory,Average
16,-2.14,Core,Average
16,27.76,Accessory,Average
17,-1.87,Core,Average
17,25.10,Accessory,Average
18,-2.04,Core,Average
18,26.26,Accessory,Average
19,-1.76,Core,Average
19,23.31,Accessory,Average
20,-1.86,Core,Average
20,22.76,Accessory,Average
21,-1.64,Core,Average
21,21.52,Accessory,Average
22,-1.55,Core,Average
22,21.02,Accessory,Average
23,-1.72,Core,Average
23,20.59,Accessory,Average
24,-1.56,Core,Average
24,20.52,Accessory,Average
25,-1.58,Core,Average
25,17.34,Accessory,Average
26,-1.30,Core,Average
26,17.62,Accessory,Average
27,-1.24,Core,Average
27,16.10,Accessory,Average
28,-1.37,Core,Average
28,16.33,Accessory,Average
29,-1.31,Core,Average
29,16.26,Accessory,Average
30,-1.36,Core,Average
30,14.97,Accessory,Average
31,-1.34,Core,Average
31,16.00,Accessory,Average
32,-1.25,Core,Average
32,13.98,Accessory,Average
33,-1.26,Core,Average
33,15.08,Accessory,Average
34,-1.14,Core,Average
34,13.71,Accessory,Average
35,-1.14,Core,Average
35,14.74,Accessory,Average
36,-1.05,Core,Average
36,12.68,Accessory,Average
37,-1.13,Core,Average
37,13.72,Accessory,Average
38,-1.07,Core,Average
38,13.25,Accessory,Average
39,-1.21,Core,Average
39,13.42,Accessory,Average
40,-1.07,Core,Average
40,12.06,Accessory,Average
41,-1.02,Core,Average
41,12.61,Accessory,Average
42,-0.99,Core,Average
42,11.22,Accessory,Average
43,-0.98,Core,Average
43,12.56,Accessory,Average
44,-0.91,Core,Average
44,11.36,Accessory,Average
45,-0.97,Core,Average
45,11.73,Accessory,Average
46,-0.83,Core,Average
46,11.41,Accessory,Average
47,-0.83,Core,Average
47,11.12,Accessory,Average
48,-0.81,Core,Average
48,10.84,Accessory,Average
49,-0.81,Core,Average
49,10.40,Accessory,Average
50,-0.72,Core,Average
50,9.38,Accessory,Average
51,-0.94,Core,Average
51,11.10,Accessory,Average
52,-0.86,Core,Average
52,9.83,Accessory,Average
53,-0.70,Core,Average
53,8.71,Accessory,Average
54,-0.78,Core,Average
54,10.42,Accessory,Average
55,-0.86,Core,Average
55,10.35,Accessory,Average
56,-0.75,Core,Average
56,10.03,Accessory,Average
57,-0.77,Core,Average
57,9.35,Accessory,Average
58,-0.72,Core,Average
58,9.84,Accessory,Average
59,-0.85,Core,Average
59,9.26,Accessory,Average
60,-0.88,Core,Average
60,8.66,Accessory,Average
61,-0.75,Core,Average
61,9.11,Accessory,Average
62,-0.68,Core,Average
62,8.30,Accessory,Average
63,-0.85,Core,Average
63,9.15,Accessory,Average
64,-0.60,Core,Average
64,8.80,Accessory,Average
65,-0.69,Core,Average
65,8.24,Accessory,Average
66,-0.65,Core,Average
66,8.05,Accessory,Average
67,-0.67,Core,Average
67,8.06,Accessory,Average
68,-0.68,Core,Average
68,8.34,Accessory,Average
69,-0.75,Core,Average
69,8.17,Accessory,Average
70,-0.66,Core,Average
70,7.48,Accessory,Average
71,-0.70,Core,Average
71,7.63,Accessory,Average
72,-0.62,Core,Average
72,8.55,Accessory,Average
73,-0.57,Core,Average
73,7.18,Accessory,Average
74,-0.57,Core,Average
74,7.27,Accessory,Average
75,-0.53,Core,Average
75,6.89,Accessory,Average
76,-0.59,Core,Average
76,6.94,Accessory,Average
77,-0.58,Core,Average
77,7.18,Accessory,Average
78,-0.60,Core,Average
78,6.43,Accessory,Average
79,-0.60,Core,Average
79,6.67,Accessory,Average
80,-0.57,Core,Average
80,7.02,Accessory,Average
81,-0.61,Core,Average
81,6.28,Accessory,Average
82,-0.65,Core,Average
82,6.86,Accessory,Average
83,-0.54,Core,Average
83,6.51,Accessory,Average
84,-0.53,Core,Average
84,7.16,Accessory,Average
85,-0.60,Core,Average
85,6.75,Accessory,Average
86,-0.58,Core,Average
86,5.72,Accessory,Average
87,-0.56,Core,Average
87,6.63,Accessory,Average
88,-0.50,Core,Average
88,5.92,Accessory,Average
89,-0.54,Core,Average
89,6.50,Accessory,Average
90,-0.57,Core,Average
90,6.49,Accessory,Average
91,-0.52,Core,Average
91,5.76,Accessory,Average
92,-0.42,Core,Average
92,5.80,Accessory,Average
93,-0.49,Core,Average
93,6.81,Accessory,Average
94,-0.52,Core,Average
94,5.48,Accessory,Average
95,-0.46,Core,Average
95,5.73,Accessory,Average
96,-0.62,Core,Average
96,5.86,Accessory,Average
97,-0.53,Core,Average
97,5.69,Accessory,Average
98,-0.54,Core,Average
98,6.17,Accessory,Average
99,-0.46,Core,Average
99,4.79,Accessory,Average
100,-0.52,Core,Average
100,5.89,Accessory,Average
101,-0.53,Core,Average
101,5.51,Accessory,Average
102,-0.42,Core,Average
102,5.37,Accessory,Average
103,-0.56,Core,Average
103,5.84,Accessory,Average
104,-0.51,Core,Average
104,5.79,Accessory,Average
105,-0.56,Core,Average
105,5.92,Accessory,Average
106,-0.47,Core,Average
106,5.84,Accessory,Average
107,-0.45,Core,Average
107,5.31,Accessory,Average
108,-0.40,Core,Average
108,4.70,Accessory,Average
109,-0.48,Core,Average
109,5.20,Accessory,Average
110,-0.59,Core,Average
110,5.28,Accessory,Average
111,-0.45,Core,Average
111,4.43,Accessory,Average
112,-0.41,Core,Average
112,4.83,Accessory,Average
113,-0.45,Core,Average
113,5.43,Accessory,Average
114,-0.36,Core,Average
114,4.86,Accessory,Average
115,-0.49,Core,Average
115,4.94,Accessory,Average
116,-0.40,Core,Average
116,4.60,Accessory,Average
117,-0.43,Core,Average
117,4.82,Accessory,Average
118,-0.46,Core,Average
118,4.68,Accessory,Average
119,-0.32,Core,Average
119,5.09,Accessory,Average
120,-0.48,Core,Average
120,4.78,Accessory,Average
121,-0.43,Core,Average
121,4.52,Accessory,Average
122,-0.45,Core,Average
122,4.33,Accessory,Average
123,-0.44,Core,Average
123,4.70,Accessory,Average
124,-0.37,Core,Average
124,4.46,Accessory,Average
125,-0.47,Core,Average
125,4.32,Accessory,Average
126,-0.36,Core,Average
126,4.09,Accessory,Average
127,-0.47,Core,Average
127,4.73,Accessory,Average
128,-0.33,Core,Average
128,4.16,Accessory,Average
129,-0.33,Core,Average
129,4.10,Accessory,Average
130,-0.40,Core,Average
130,3.99,Accessory,Average
131,-0.40,Core,Average
131,3.91,Accessory,Average
132,-0.35,Core,Average
132,4.73,Accessory,Average
133,-0.44,Core,Average
133,3.99,Accessory,Average
134,-0.53,Core,Average
134,4.60,Accessory,Average
135,-0.38,Core,Average
135,4.30,Accessory,Average
136,-0.33,Core,Average
136,4.08,Accessory,Average
137,-0.36,Core,Average
137,4.10,Accessory,Average
138,-0.38,Core,Average
138,4.02,Accessory,Average
139,-0.43,Core,Average
139,4.15,Accessory,Average
140,-0.47,Core,Average
140,3.65,Accessory,Average
141,-0.35,Core,Average
141,3.45,Accessory,Average
142,-0.38,Core,Average
142,3.44,Accessory,Average
143,-0.44,Core,Average
143,4.15,Accessory,Average
144,-0.34,Core,Average
144,3.71,Accessory,Average
145,-0.41,Core,Average
145,3.73,Accessory,Average
146,-0.45,Core,Average
146,3.84,Accessory,Average
147,-0.28,Core,Average
147,3.64,Accessory,Average
148,-0.36,Core,Average
148,3.63,Accessory,Average
149,-0.34,Core,Average
149,3.62,Accessory,Average
150,-0.42,Core,Average
150,4.01,Accessory,Average
151,-0.45,Core,Average
151,3.92,Accessory,Average
152,-0.42,Core,Average
152,4.07,Accessory,Average
153,-0.32,Core,Average
153,3.65,Accessory,Average
154,-0.36,Core,Average
154,3.90,Accessory,Average
155,-0.46,Core,Average
155,4.06,Accessory,Average
156,-0.32,Core,Average
156,3.75,Accessory,Average
157,-0.39,Core,Average
157,3.55,Accessory,Average
158,-0.36,Core,Average
158,3.46,Accessory,Average
159,-0.32,Core,Average
159,3.40,Accessory,Average
160,-0.32,Core,Average
160,3.35,Accessory,Average
161,-0.27,Core,Average
161,3.42,Accessory,Average
162,-0.30,Core,Average
162,3.14,Accessory,Average
163,-0.39,Core,Average
163,3.43,Accessory,Average
164,-0.27,Core,Average
164,3.12,Accessory,Average
165,-0.29,Core,Average
165,3.44,Accessory,Average
166,-0.43,Core,Average
166,3.49,Accessory,Average
167,-0.30,Core,Average
167,3.31,Accessory,Average
168,-0.22,Core,Average
168,2.89,Accessory,Average
169,-0.38,Core,Average
169,2.74,Accessory,Average
170,-0.30,Core,Average
170,2.88,Accessory,Average
171,-0.26,Core,Average
171,3.35,Accessory,Average
172,-0.33,Core,Average
172,3.67,Accessory,Average
173,-0.36,Core,Average
173,3.12,Accessory,Average
174,-0.33,Core,Average
174,3.10,Accessory,Average
175,-0.36,Core,Average
175,3.14,Accessory,Average
176,-0.38,Core,Average
176,3.06,Accessory,Average
177,-0.35,Core,Average
177,3.14,Accessory,Average
178,-0.35,Core,Average
178,3.19,Accessory,Average
179,-0.29,Core,Average
179,2.80,Accessory,Average
180,-0.27,Core,Average
180,3.11,Accessory,Average
181,-0.32,Core,Average
181,2.94,Accessory,Average
182,-0.26,Core,Average
182,3.29,Accessory,Average
183,-0.35,Core,Average
183,2.94,Accessory,Average
184,-0.28,Core,Average
184,3.06,Accessory,Average
185,-0.37,Core,Average
185,3.19,Accessory,Average
186,-0.38,Core,Average
186,3.33,Accessory,Average
187,-0.23,Core,Average
187,3.08,Accessory,Average
188,-0.32,Core,Average
188,3.27,Accessory,Average
189,-0.39,Core,Average
189,2.93,Accessory,Average
190,-0.25,Core,Average
190,2.92,Accessory,Average
191,-0.27,Core,Average
191,2.83,Accessory,Average
192,-0.29,Core,Average
192,3.17,Accessory,Average
193,-0.36,Core,Average
193,2.88,Accessory,Average
194,-0.30,Core,Average
194,2.63,Accessory,Average
195,-0.34,Core,Average
195,2.61,Accessory,Average
196,-0.32,Core,Average
196,2.58,Accessory,Average
197,-0.39,Core,Average
197,2.75,Accessory,Average
198,-0.25,Core,Average
198,2.71,Accessory,Average
199,-0.40,Core,Average
199,2.36,Accessory,Average
200,-0.41,Core,Average
200,3.19,Accessory,Average
201,-0.33,Core,Average
201,2.75,Accessory,Average
202,-0.35,Core,Average
202,2.87,Accessory,Average
203,-0.25,Core,Average
203,2.71,Accessory,Average
204,-0.34,Core,Average
204,2.58,Accessory,Average
205,-0.26,Core,Average
205,2.64,Accessory,Average
206,-0.36,Core,Average
206,2.53,Accessory,Average
207,-0.28,Core,Average
207,2.34,Accessory,Average
208,-0.30,Core,Average
208,2.50,Accessory,Average
209,-0.25,Core,Average
209,2.35,Accessory,Average
210,-0.38,Core,Average
210,2.77,Accessory,Average
