1	1742
2	2108
3	2363
4	2486
5	2498
6	2662
7	2719
8	2875
9	2957
10	3064
11	3196
12	3316
13	3340
14	3385
15	3440
16	3465
17	3466
18	3470
19	3521
20	3525
21	3558
22	3634
23	3665
24	3718
25	3769
26	3813
27	3830
28	3831
29	3906
30	3960
31	3967
32	3973
33	3975
34	4022
35	4055
36	4059
37	4145
38	4164
39	4228
40	4235
41	4250
42	4253
43	4264
44	4281
45	4288
46	4291
47	4333
48	4337
49	4338
50	4387
51	4420
52	4420
53	4445
54	4450
55	4454
56	4455
57	4458
58	4511
59	4515
60	4546
61	4598
62	4604
63	4620
64	4633
65	4637
66	4647
67	4648
68	4648
69	4659
70	4661
71	4661
72	4705
73	4774
74	4856
75	4881
76	4942
77	4947
78	4950
79	4960
80	5009
81	5035
82	5038
83	5052
84	5073
85	5080
86	5083
87	5085
88	5088
89	5089
90	5096
91	5103
92	5107
93	5109
94	5110
95	5114
96	5115
97	5116
98	5120
99	5120
100	5120
101	5123
102	5139
103	5175
104	5229
105	5284
106	5390
107	5446
108	5470
109	5522
110	5653
111	5677
112	5736
113	5793
114	5819
115	5867
116	5879
117	5958
118	5975
119	5988
120	6017
121	6040
122	6063
123	6189
124	6217
125	6266
126	6267
127	6296
128	6317
129	6335
130	6350
131	6369
132	6393
133	6393
134	6400
135	6403
136	6406
137	6407
138	6408
139	6455
140	6481
141	6483
142	6491
143	6493
144	6496
145	6518
146	6519
147	6521
148	6527
149	6530
150	6531
151	6532
152	6611
153	6648
154	6648
155	6649
156	6650
157	6693
158	6697
159	6700
160	6701
161	6702
162	6704
163	6707
164	6707
165	6708
166	6711
167	6715
168	6718
169	6720
170	6721
171	6724
172	6727
173	6770
174	6832
175	6846
176	6861
177	6891
178	6914
179	6935
180	6962
181	6991
182	7013
183	7017
184	7063
185	7154
186	7173
187	7192
188	7212
189	7224
190	7225
191	7228
192	7249
193	7269
194	7274
195	7304
196	7320
197	7331
198	7333
199	7364
200	7384
201	7394
202	7399
203	7399
204	7413
205	7434
206	7439
207	7441
208	7445
209	7468
210	7494
211	7500
212	7504
213	7507
214	7511
215	7530
216	7537
217	7545
218	7550
219	7571
220	7580
221	7603
222	7604
223	7605
224	7656
225	7681
226	7709
227	7711
228	7730
229	7735
230	7736
231	7760
232	7789
233	7808
234	7819
235	7842
236	7843
237	7845
238	7846
239	7846
240	7849
241	7850
242	7851
243	7854
244	7874
245	7877
246	7884
247	7895
