x,y,Category,Metric
4,-104.85,Core,Average
4,262.22,Accessory,Average
5,-50.43,Core,Average
5,153.28,Accessory,Average
6,-36.19,Core,Average
6,122.91,Accessory,Average
7,-25.78,Core,Average
7,96.33,Accessory,Average
8,-18.39,Core,Average
8,73.91,Accessory,Average
9,-16.55,Core,Average
9,68.13,Accessory,Average
10,-13.79,Core,Average
10,60.44,Accessory,Average
11,-13.33,Core,Average
11,58.11,Accessory,Average
12,-12.67,Core,Average
12,55.59,Accessory,Average
13,-10.68,Core,Average
13,50.22,Accessory,Average
14,-9.18,Core,Average
14,48.23,Accessory,Average
15,-9.27,Core,Average
15,44.65,Accessory,Average
16,-8.95,Core,Average
16,44.54,Accessory,Average
17,-7.17,Core,Average
17,37.80,Accessory,Average
18,-6.01,Core,Average
18,37.37,Accessory,Average
19,-5.82,Core,Average
19,36.60,Accessory,Average
20,-5.41,Core,Average
20,34.89,Accessory,Average
21,-5.44,Core,Average
21,34.77,Accessory,Average
22,-4.54,Core,Average
22,31.75,Accessory,Average
23,-4.48,Core,Average
23,29.99,Accessory,Average
24,-3.77,Core,Average
24,28.39,Accessory,Average
25,-4.33,Core,Average
25,32.15,Accessory,Average
26,-3.50,Core,Average
26,25.58,Accessory,Average
27,-3.79,Core,Average
27,28.88,Accessory,Average
28,-3.91,Core,Average
28,26.35,Accessory,Average
29,-3.95,Core,Average
29,28.88,Accessory,Average
30,-3.80,Core,Average
30,28.50,Accessory,Average
31,-2.85,Core,Average
31,22.43,Accessory,Average
32,-2.92,Core,Average
32,22.72,Accessory,Average
33,-3.38,Core,Average
33,23.99,Accessory,Average
34,-2.99,Core,Average
34,24.54,Accessory,Average
35,-3.11,Core,Average
35,26.39,Accessory,Average
36,-2.95,Core,Average
36,24.07,Accessory,Average
37,-2.69,Core,Average
37,22.48,Accessory,Average
38,-2.54,Core,Average
38,23.03,Accessory,Average
39,-3.10,Core,Average
39,23.22,Accessory,Average
40,-2.36,Core,Average
40,21.13,Accessory,Average
41,-2.51,Core,Average
41,21.32,Accessory,Average
42,-2.62,Core,Average
42,21.33,Accessory,Average
43,-2.33,Core,Average
43,20.15,Accessory,Average
44,-2.17,Core,Average
44,20.10,Accessory,Average
45,-2.43,Core,Average
45,18.69,Accessory,Average
46,-2.03,Core,Average
46,18.04,Accessory,Average
47,-2.01,Core,Average
47,19.16,Accessory,Average
48,-2.29,Core,Average
48,20.19,Accessory,Average
49,-2.16,Core,Average
49,18.17,Accessory,Average
50,-2.12,Core,Average
50,19.64,Accessory,Average
51,-1.78,Core,Average
51,16.20,Accessory,Average
52,-2.24,Core,Average
52,19.57,Accessory,Average
53,-2.11,Core,Average
53,19.61,Accessory,Average
54,-2.08,Core,Average
54,17.70,Accessory,Average
55,-1.98,Core,Average
55,17.98,Accessory,Average
56,-2.19,Core,Average
56,18.88,Accessory,Average
57,-2.08,Core,Average
57,19.21,Accessory,Average
58,-2.10,Core,Average
58,18.62,Accessory,Average
