x,y,Category,Metric
4,-104.85,Core,Average
4,296.54,Accessory,Average
4,-34.32,Unique,Average
5,-50.43,Core,Average
5,178.88,Accessory,Average
5,-25.60,Unique,Average
6,-36.19,Core,Average
6,134.76,Accessory,Average
6,-11.85,Unique,Average
7,-25.78,Core,Average
7,100.14,Accessory,Average
7,-3.81,Unique,Average
8,-18.39,Core,Average
8,79.18,Accessory,Average
8,-5.27,Unique,Average
9,-16.55,Core,Average
9,62.27,Accessory,Average
9,5.86,Unique,Average
10,-13.79,Core,Average
10,54.72,Accessory,Average
10,5.72,Unique,Average
11,-13.33,Core,Average
11,45.97,Accessory,Average
11,12.14,Unique,Average
12,-12.67,Core,Average
12,40.00,Accessory,Average
12,15.59,Unique,Average
13,-10.68,Core,Average
13,36.63,Accessory,Average
13,13.59,Unique,Average
14,-9.18,Core,Average
14,35.10,Accessory,Average
14,13.14,Unique,Average
15,-9.27,Core,Average
15,31.19,Accessory,Average
15,13.46,Unique,Average
16,-8.95,Core,Average
16,29.90,Accessory,Average
16,14.64,Unique,Average
17,-7.17,Core,Average
17,27.60,Accessory,Average
17,10.20,Unique,Average
18,-6.01,Core,Average
18,25.64,Accessory,Average
18,11.72,Unique,Average
19,-5.82,Core,Average
19,25.52,Accessory,Average
19,11.08,Unique,Average
20,-5.41,Core,Average
20,22.48,Accessory,Average
20,12.41,Unique,Average
21,-5.44,Core,Average
21,21.12,Accessory,Average
21,13.65,Unique,Average
22,-4.54,Core,Average
22,20.78,Accessory,Average
22,10.97,Unique,Average
23,-4.48,Core,Average
23,19.10,Accessory,Average
23,10.89,Unique,Average
24,-3.77,Core,Average
24,20.64,Accessory,Average
24,7.75,Unique,Average
25,-4.33,Core,Average
25,19.89,Accessory,Average
25,12.26,Unique,Average
26,-3.50,Core,Average
26,18.28,Accessory,Average
26,7.29,Unique,Average
27,-3.79,Core,Average
27,17.25,Accessory,Average
27,11.63,Unique,Average
28,-3.91,Core,Average
28,16.62,Accessory,Average
28,9.73,Unique,Average
29,-3.95,Core,Average
29,18.27,Accessory,Average
29,10.61,Unique,Average
30,-3.80,Core,Average
30,17.98,Accessory,Average
30,10.52,Unique,Average
31,-2.85,Core,Average
31,14.40,Accessory,Average
31,8.03,Unique,Average
32,-2.92,Core,Average
32,15.78,Accessory,Average
32,6.94,Unique,Average
33,-3.38,Core,Average
33,15.92,Accessory,Average
33,8.07,Unique,Average
34,-2.99,Core,Average
34,15.71,Accessory,Average
34,8.83,Unique,Average
35,-3.11,Core,Average
35,15.84,Accessory,Average
35,10.55,Unique,Average
36,-2.95,Core,Average
36,15.71,Accessory,Average
36,8.36,Unique,Average
37,-2.69,Core,Average
37,14.90,Accessory,Average
37,7.58,Unique,Average
38,-2.54,Core,Average
38,14.40,Accessory,Average
38,8.63,Unique,Average
39,-3.10,Core,Average
39,14.29,Accessory,Average
39,8.93,Unique,Average
40,-2.36,Core,Average
40,13.30,Accessory,Average
40,7.83,Unique,Average
41,-2.51,Core,Average
41,13.36,Accessory,Average
41,7.97,Unique,Average
42,-2.62,Core,Average
42,14.14,Accessory,Average
42,7.19,Unique,Average
43,-2.33,Core,Average
43,13.01,Accessory,Average
43,7.15,Unique,Average
44,-2.17,Core,Average
44,14.07,Accessory,Average
44,6.03,Unique,Average
45,-2.43,Core,Average
45,12.41,Accessory,Average
45,6.28,Unique,Average
46,-2.03,Core,Average
46,11.74,Accessory,Average
46,6.29,Unique,Average
47,-2.01,Core,Average
47,11.64,Accessory,Average
47,7.52,Unique,Average
48,-2.29,Core,Average
48,13.53,Accessory,Average
48,6.66,Unique,Average
49,-2.16,Core,Average
49,12.17,Accessory,Average
49,6.00,Unique,Average
50,-2.12,Core,Average
50,11.53,Accessory,Average
50,8.10,Unique,Average
51,-1.78,Core,Average
51,10.60,Accessory,Average
51,5.59,Unique,Average
52,-2.24,Core,Average
52,11.81,Accessory,Average
52,7.76,Unique,Average
53,-2.11,Core,Average
53,11.77,Accessory,Average
53,7.84,Unique,Average
54,-2.08,Core,Average
54,11.47,Accessory,Average
54,6.22,Unique,Average
55,-1.98,Core,Average
55,10.74,Accessory,Average
55,7.24,Unique,Average
56,-2.19,Core,Average
56,11.48,Accessory,Average
56,7.39,Unique,Average
57,-2.08,Core,Average
57,10.31,Accessory,Average
57,8.90,Unique,Average
58,-2.10,Core,Average
58,11.51,Accessory,Average
58,7.11,Unique,Average
