Number of genomes	Core genome
4	1455	#
4	1448	#
4	1498	#
4	1205	#
4	1183	#
4	1499	#
4	1502	#
4	1446	#
4	1220	#
4	1200	#
4	1163	#
4	1466	#
4	1451	#
4	1197	#
4	1511	#
4	1495	#
4	1492	#
4	1217	#
4	1181	#
4	1498	#
4	1455	#
4	1225	#
4	1207	#
4	1499	#
4	1219	#
4	1502	#
4	1484	#
4	1180	#
4	1503	#
4	1210	#
4	1497	#
4	1226	#
4	1223	#
4	1478	#
4	1499	#
4	1496	#
4	1509	#
4	1219	#
4	1454	#
4	1447	#
4	1443	#
5	1210	#
5	1485	#
5	1497	#
5	1163	#
5	1491	#
5	1468	#
5	1208	#
5	1203	#
5	1222	#
5	1504	#
5	1225	#
5	1501	#
5	1516	#
5	1485	#
5	1222	#
5	1448	#
5	1215	#
5	1200	#
5	1229	#
5	1464	#
5	1221	#
5	1513	#
5	1500	#
5	1202	#
5	1445	#
5	1209	#
5	1215	#
5	1205	#
5	1485	#
5	1217	#
5	1497	#
5	1193	#
5	1499	#
5	1457	#
5	1155	#
5	1219	#
5	1208	#
5	1162	#
5	1514	#
5	1495	#
5	1499	#
5	1465	#
5	1213	#
5	1481	#
5	1486	#
5	1223	#
5	1465	#
5	1502	#
5	1512	#
5	1191	#
5	1512	#
6	1500	#
6	1465	#
6	1202	#
6	1219	#
6	1218	#
6	1488	#
6	1444	#
6	1461	#
6	1199	#
6	1471	#
6	1179	#
6	1499	#
6	1494	#
6	1203	#
6	1483	#
6	1468	#
6	1446	#
6	1185	#
6	1464	#
6	1499	#
6	1224	#
6	1496	#
6	1471	#
6	1496	#
6	1473	#
6	1435	#
6	1499	#
6	1444	#
6	1471	#
6	1497	#
6	1498	#
6	1468	#
6	1446	#
6	1472	#
6	1495	#
6	1464	#
6	1495	#
6	1499	#
6	1462	#
6	1484	#
6	1485	#
6	1203	#
6	1467	#
6	1495	#
6	1465	#
6	1225	#
6	1224	#
6	1209	#
6	1461	#
6	1419	#
6	1483	#
7	1466	#
7	1496	#
7	1223	#
7	1151	#
7	1419	#
7	1437	#
7	1497	#
7	1463	#
7	1453	#
7	1202	#
7	1496	#
7	1460	#
7	1445	#
7	1439	#
7	1470	#
7	1201	#
7	1434	#
7	1483	#
7	1204	#
7	1496	#
7	1499	#
7	1459	#
7	1201	#
7	1198	#
7	1471	#
7	1445	#
7	1466	#
7	1473	#
7	1470	#
7	1483	#
7	1194	#
7	1498	#
7	1496	#
7	1223	#
7	1473	#
7	1498	#
7	1219	#
7	1178	#
7	1195	#
7	1495	#
7	1478	#
7	1486	#
7	1446	#
7	1465	#
7	1498	#
7	1181	#
7	1471	#
7	1482	#
7	1466	#
7	1479	#
7	1202	#
8	1211	#
8	1217	#
8	1174	#
8	1214	#
8	1156	#
8	1201	#
8	1186	#
8	1209	#
8	1214	#
8	1217	#
8	1216	#
8	1185	#
8	1178	#
8	1216	#
8	1203	#
8	1196	#
8	1186	#
8	1218	#
8	1212	#
8	1210	#
8	1218	#
8	1216	#
8	1218	#
8	1217	#
8	1209	#
8	1217	#
8	1186	#
8	1217	#
8	1177	#
8	1203	#
8	1155	#
8	1204	#
8	1213	#
8	1143	#
8	1210	#
8	1218	#
8	1151	#
8	1204	#
8	1217	#
8	1217	#
8	1155	#
8	1201	#
8	1210	#
8	1213	#
8	1207	#
8	1209	#
8	1141	#
8	1203	#
8	1183	#
8	1218	#
8	1210	#
9	1195	#
9	1144	#
9	1185	#
9	1178	#
9	1142	#
9	1186	#
9	1203	#
9	1189	#
9	1202	#
9	1172	#
9	1181	#
9	1199	#
9	1181	#
9	1144	#
9	1202	#
9	1195	#
9	1202	#
9	1202	#
9	1195	#
9	1203	#
9	1186	#
9	1166	#
9	1203	#
9	1202	#
9	1202	#
9	1145	#
9	1195	#
9	1178	#
9	1114	#
9	1189	#
9	1129	#
9	1195	#
9	1199	#
9	1203	#
9	1186	#
9	1201	#
9	1168	#
9	1146	#
9	1150	#
9	1171	#
9	1196	#
9	1195	#
9	1144	#
9	1143	#
9	1195	#
9	1117	#
9	1144	#
9	1202	#
9	1195	#
9	1194	#
9	1192	#
10	1194	#
10	1185	#
10	1191	#
10	1169	#
10	1136	#
10	1188	#
10	1190	#
10	1195	#
10	1195	#
10	1112	#
10	1195	#
10	1194	#
10	1188	#
10	1196	#
10	1185	#
10	1136	#
10	1193	#
10	1136	#
10	1189	#
10	1193	#
10	1194	#
10	1194	#
10	1186	#
10	1150	#
10	1194	#
10	1123	#
10	1185	#
10	1195	#
10	1193	#
10	1194	#
10	1194	#
10	1164	#
10	1195	#
10	1127	#
10	1186	#
10	1194	#
10	1138	#
10	1194	#
10	1129	#
10	1185	#
10	1195	#
10	1137	#
10	1196	#
10	1195	#
10	1180	#
10	1188	#
10	1186	#
10	1132	#
10	1136	#
10	1165	#
10	1195	#
11	1165	#
11	1150	#
11	1195	#
11	1194	#
11	1195	#
11	1138	#
11	1195	#
11	1190	#
11	1194	#
11	1155	#
11	1194	#
11	1136	#
11	1138	#
11	1193	#
11	1192	#
11	1179	#
11	1195	#
11	1136	#
11	1194	#
11	1195	#
11	1179	#
11	1164	#
11	1189	#
11	1131	#
11	1169	#
11	1194	#
11	1194	#
11	1136	#
11	1158	#
11	1194	#
11	1180	#
11	1172	#
11	1188	#
11	1164	#
11	1134	#
11	1172	#
11	1195	#
11	1195	#
11	1194	#
11	1185	#
11	1195	#
11	1188	#
11	1186	#
11	1172	#
11	1177	#
11	1194	#
11	1187	#
11	1136	#
11	1156	#
11	1136	#
11	1191	#
12	1194	#
12	1135	#
12	1176	#
12	1194	#
12	1194	#
12	1178	#
12	1163	#
12	1163	#
12	1185	#
12	1191	#
12	1185	#
12	1127	#
12	1193	#
12	1179	#
12	1184	#
12	1164	#
12	1184	#
12	1110	#
12	1136	#
12	1193	#
12	1147	#
12	1157	#
12	1151	#
12	1184	#
12	1137	#
12	1128	#
12	1164	#
12	1194	#
12	1135	#
12	1162	#
12	1128	#
12	1194	#
12	1194	#
12	1193	#
12	1192	#
12	1132	#
12	1190	#
12	1190	#
12	1164	#
12	1194	#
12	1155	#
12	1193	#
12	1161	#
12	1193	#
12	1164	#
12	1164	#
12	1181	#
12	1184	#
12	1131	#
12	1104	#
12	1193	#
13	1177	#
13	1185	#
13	1193	#
13	1130	#
13	1189	#
13	1185	#
13	1134	#
13	1129	#
13	1177	#
13	1183	#
13	1127	#
13	1162	#
13	1135	#
13	1193	#
13	1191	#
13	1131	#
13	1135	#
13	1162	#
13	1186	#
13	1114	#
13	1146	#
13	1193	#
13	1142	#
13	1193	#
13	1103	#
13	1192	#
13	1149	#
13	1184	#
13	1184	#
13	1194	#
13	1163	#
13	1135	#
13	1194	#
13	1148	#
13	1193	#
13	1156	#
13	1134	#
13	1134	#
13	1136	#
13	1170	#
13	1166	#
13	1135	#
13	1192	#
13	1106	#
13	1147	#
13	1184	#
13	1194	#
13	1148	#
13	1184	#
13	1193	#
13	1126	#
14	1111	#
14	1183	#
14	1183	#
14	1163	#
14	1135	#
14	1130	#
14	1121	#
14	1191	#
14	1193	#
14	1131	#
14	1135	#
14	1129	#
14	1142	#
14	1163	#
14	1163	#
14	1192	#
14	1191	#
14	1131	#
14	1192	#
14	1131	#
14	1135	#
14	1192	#
14	1162	#
14	1132	#
14	1178	#
14	1193	#
14	1134	#
14	1193	#
14	1136	#
14	1193	#
14	1183	#
14	1185	#
14	1149	#
14	1193	#
14	1109	#
14	1109	#
14	1156	#
14	1134	#
14	1121	#
14	1111	#
14	1110	#
14	1121	#
14	1189	#
14	1193	#
14	1177	#
14	1163	#
14	1193	#
14	1135	#
14	1193	#
14	1126	#
14	1163	#
15	1084	#
15	1125	#
15	1178	#
15	1149	#
15	1180	#
15	1125	#
15	1082	#
15	1162	#
15	1099	#
15	1180	#
15	1179	#
15	1179	#
15	1182	#
15	1181	#
15	1138	#
15	1153	#
15	1152	#
15	1146	#
15	1098	#
15	1120	#
15	1150	#
15	1152	#
15	1183	#
15	1093	#
15	1182	#
15	1138	#
15	1137	#
15	1182	#
15	1182	#
15	1147	#
15	1124	#
15	1138	#
15	1177	#
15	1182	#
15	1139	#
15	1105	#
15	1139	#
15	1135	#
15	1183	#
15	1179	#
15	1139	#
15	1120	#
15	1111	#
15	1124	#
15	1125	#
15	1125	#
15	1182	#
15	1142	#
15	1125	#
15	1157	#
15	1183	#
16	1152	#
16	1152	#
16	1097	#
16	1100	#
16	1129	#
16	1152	#
16	1098	#
16	1075	#
16	1131	#
16	1098	#
16	1146	#
16	1108	#
16	1152	#
16	1151	#
16	1071	#
16	1098	#
16	1105	#
16	1111	#
16	1145	#
16	1088	#
16	1151	#
16	1152	#
16	1092	#
16	1111	#
16	1146	#
16	1149	#
16	1107	#
16	1148	#
16	1129	#
16	1111	#
16	1057	#
16	1152	#
16	1128	#
16	1101	#
16	1149	#
16	1149	#
16	1148	#
16	1151	#
16	1151	#
16	1080	#
16	1143	#
16	1148	#
16	1149	#
16	1150	#
16	1132	#
16	1090	#
16	1099	#
16	1152	#
16	1078	#
16	1095	#
16	1105	#
17	1098	#
17	1098	#
17	1070	#
17	1078	#
17	1076	#
17	1056	#
17	1080	#
17	1087	#
17	1097	#
17	1096	#
17	1098	#
17	1062	#
17	1078	#
17	1073	#
17	1098	#
17	1089	#
17	1095	#
17	1098	#
17	1078	#
17	1096	#
17	1058	#
17	1039	#
17	1093	#
17	1098	#
17	1073	#
17	1078	#
17	1098	#
17	1067	#
17	1078	#
17	1081	#
17	1092	#
17	1093	#
17	1098	#
17	1098	#
17	1095	#
17	1077	#
17	1095	#
17	1058	#
17	1095	#
17	1094	#
17	1058	#
17	1072	#
17	1077	#
17	1073	#
17	1089	#
17	1070	#
17	1098	#
17	1075	#
17	1098	#
17	1078	#
17	1073	#
18	1092	#
18	1080	#
18	1096	#
18	1097	#
18	1072	#
18	1073	#
18	1058	#
18	1097	#
18	1072	#
18	1069	#
18	1094	#
18	1095	#
18	1098	#
18	1092	#
18	1077	#
18	1096	#
18	1098	#
18	1072	#
18	1093	#
18	1093	#
18	1077	#
18	1072	#
18	1094	#
18	1076	#
18	1072	#
18	1095	#
18	1091	#
18	1076	#
18	1095	#
18	1072	#
18	1038	#
18	1077	#
18	1096	#
18	1094	#
18	1058	#
18	1071	#
18	1070	#
18	1076	#
18	1077	#
18	1077	#
18	1071	#
18	1071	#
18	1095	#
18	1097	#
18	1076	#
18	1093	#
18	1088	#
18	1072	#
18	1053	#
18	1094	#
18	1089	#
19	1094	#
19	1078	#
19	1052	#
19	1075	#
19	1094	#
19	1094	#
19	1094	#
19	1097	#
19	1094	#
19	1076	#
19	1071	#
19	1097	#
19	1038	#
19	1071	#
19	1094	#
19	1037	#
19	1097	#
19	1097	#
19	1093	#
19	1076	#
19	1093	#
19	1094	#
19	1092	#
19	1057	#
19	1094	#
19	1076	#
19	1093	#
19	1094	#
19	1067	#
19	1071	#
19	1040	#
19	1097	#
19	1097	#
19	1090	#
19	1070	#
19	1071	#
19	1068	#
19	1071	#
19	1094	#
19	1090	#
19	1056	#
19	1069	#
19	1075	#
19	1094	#
19	1073	#
19	1068	#
19	1094	#
19	1097	#
19	1086	#
19	1076	#
19	1096	#
20	1069	#
20	1068	#
20	1032	#
20	1065	#
20	1071	#
20	1060	#
20	1070	#
20	1068	#
20	1067	#
20	1042	#
20	1071	#
20	1038	#
20	1019	#
20	1069	#
20	1040	#
20	1066	#
20	1066	#
20	1069	#
20	1057	#
20	1064	#
20	1068	#
20	1068	#
20	1069	#
20	1069	#
20	1071	#
20	1049	#
20	1022	#
20	1071	#
20	1069	#
20	1068	#
20	1061	#
20	1068	#
20	1064	#
20	1068	#
20	1069	#
20	1050	#
20	1066	#
20	1067	#
20	1051	#
20	1052	#
20	1049	#
20	1066	#
20	1069	#
20	1069	#
20	1070	#
20	1051	#
20	1069	#
20	1047	#
20	1040	#
20	1067	#
20	1046	#
21	1067	#
21	1066	#
21	1058	#
21	1062	#
21	1063	#
21	1068	#
21	1061	#
21	1046	#
21	1068	#
21	1068	#
21	1066	#
21	1068	#
21	1048	#
21	1064	#
21	1048	#
21	1048	#
21	1066	#
21	1068	#
21	1048	#
21	1054	#
21	1066	#
21	1066	#
21	1068	#
21	1063	#
21	1049	#
21	1047	#
21	1048	#
21	1062	#
21	1068	#
21	1047	#
21	1064	#
21	1048	#
21	1066	#
21	1068	#
21	1059	#
21	1059	#
21	1037	#
21	1056	#
21	1056	#
21	1068	#
21	1066	#
21	1061	#
21	1066	#
21	1068	#
21	1067	#
21	1068	#
21	1066	#
21	1048	#
21	1065	#
21	1066	#
21	1062	#
22	1047	#
22	1046	#
22	1043	#
22	1047	#
22	1045	#
22	1046	#
22	1016	#
22	1047	#
22	1043	#
22	1048	#
22	1043	#
22	1046	#
22	1042	#
22	1046	#
22	1040	#
22	1041	#
22	1047	#
22	1027	#
22	1018	#
22	1045	#
22	1048	#
22	1048	#
22	1046	#
22	1046	#
22	1042	#
22	1044	#
22	1048	#
22	1045	#
22	1048	#
22	1048	#
22	1046	#
22	1045	#
22	1042	#
22	1040	#
22	1045	#
22	1042	#
22	1039	#
22	1048	#
22	1046	#
22	1038	#
22	1041	#
22	1046	#
22	1034	#
22	1045	#
22	1046	#
22	1041	#
22	1045	#
22	1040	#
22	1036	#
22	1046	#
22	1046	#
23	1046	#
23	1044	#
23	1046	#
23	1040	#
23	1041	#
23	1046	#
23	1045	#
23	1046	#
23	1046	#
23	1044	#
23	1041	#
23	1048	#
23	1041	#
23	1046	#
23	1041	#
23	1041	#
23	1041	#
23	1034	#
23	1045	#
23	1019	#
23	1038	#
23	1046	#
23	1046	#
23	1038	#
23	1046	#
23	1042	#
23	1046	#
23	1046	#
23	1046	#
23	1045	#
23	1047	#
23	1045	#
23	1045	#
23	1042	#
23	1035	#
23	1048	#
23	1040	#
23	1039	#
23	1047	#
23	1048	#
23	1048	#
23	1046	#
23	1022	#
23	1046	#
23	1046	#
23	1045	#
23	1041	#
23	1040	#
23	1045	#
23	1041	#
23	1041	#
24	1034	#
24	1027	#
24	1041	#
24	1046	#
24	1046	#
24	1039	#
24	1018	#
24	1046	#
24	1046	#
24	1034	#
24	1046	#
24	1046	#
24	1044	#
24	1038	#
24	1044	#
24	1045	#
24	1038	#
24	1044	#
24	1045	#
24	1044	#
24	1042	#
24	1046	#
24	1044	#
24	1045	#
24	1039	#
24	1039	#
24	1045	#
24	1044	#
24	1040	#
24	1039	#
24	1025	#
24	1040	#
24	1037	#
24	1039	#
24	1009	#
24	1042	#
24	1039	#
24	1012	#
24	1044	#
24	1040	#
24	1026	#
24	1036	#
24	1039	#
24	1032	#
24	1035	#
24	1044	#
24	1044	#
24	1044	#
24	1044	#
24	1039	#
24	1044	#
25	1044	#
25	1044	#
25	1015	#
25	1041	#
25	1045	#
25	1039	#
25	1045	#
25	1045	#
25	1037	#
25	1038	#
25	1017	#
25	1044	#
25	1043	#
25	1045	#
25	1043	#
25	1044	#
25	1014	#
25	1039	#
25	1045	#
25	1044	#
25	1039	#
25	1039	#
25	1044	#
25	1020	#
25	1044	#
25	1043	#
25	1037	#
25	1036	#
25	1043	#
25	1040	#
25	1044	#
25	1045	#
25	1018	#
25	1044	#
25	1039	#
25	1045	#
25	1033	#
25	1044	#
25	1040	#
25	1043	#
25	1029	#
25	1044	#
25	1037	#
25	1044	#
25	1044	#
25	1036	#
25	1039	#
25	1044	#
25	1040	#
25	1039	#
25	1045	#
26	1032	#
26	1038	#
26	1043	#
26	1042	#
26	1041	#
26	1043	#
26	1043	#
26	1037	#
26	1029	#
26	1043	#
26	1042	#
26	1042	#
26	1037	#
26	1033	#
26	1042	#
26	1025	#
26	1044	#
26	1044	#
26	1034	#
26	1025	#
26	1043	#
26	1024	#
26	1037	#
26	1038	#
26	1043	#
26	1043	#
26	1041	#
26	1042	#
26	1011	#
26	1035	#
26	1042	#
26	1041	#
26	1044	#
26	1012	#
26	1043	#
26	1039	#
26	1036	#
26	1044	#
26	1035	#
26	1044	#
26	1037	#
26	1043	#
26	1042	#
26	1037	#
26	1036	#
26	1036	#
26	1042	#
26	1044	#
26	1044	#
26	1042	#
26	1034	#
27	1027	#
27	1036	#
27	1031	#
27	1035	#
27	1037	#
27	1029	#
27	1036	#
27	1035	#
27	1010	#
27	1036	#
27	1031	#
27	1024	#
27	1031	#
27	1032	#
27	1032	#
27	1035	#
27	1033	#
27	1037	#
27	1036	#
27	1036	#
27	1037	#
27	1006	#
27	1011	#
27	1009	#
27	1033	#
27	1037	#
27	1025	#
27	1034	#
27	1030	#
27	1035	#
27	1037	#
27	1036	#
27	1036	#
27	1037	#
27	1035	#
27	1035	#
27	1037	#
27	1028	#
27	1036	#
27	1035	#
27	1037	#
27	1035	#
27	1037	#
27	1005	#
27	1037	#
27	1036	#
27	1037	#
27	1027	#
27	1037	#
27	1030	#
27	1017	#
28	1005	#
28	983	#
28	1035	#
28	1034	#
28	1009	#
28	1035	#
28	1034	#
28	1008	#
28	1035	#
28	1035	#
28	1032	#
28	1025	#
28	1017	#
28	1034	#
28	1035	#
28	1035	#
28	1009	#
28	1035	#
28	1030	#
28	1009	#
28	1025	#
28	1003	#
28	1035	#
28	1035	#
28	1009	#
28	1009	#
28	1003	#
28	1035	#
28	1027	#
28	1034	#
28	1023	#
28	1034	#
28	1030	#
28	1035	#
28	1030	#
28	1017	#
28	1035	#
28	1023	#
28	1035	#
28	1035	#
28	1035	#
28	1035	#
28	1032	#
28	1035	#
28	1032	#
28	1035	#
28	1034	#
28	1009	#
28	1009	#
28	1029	#
28	1005	#
29	1029	#
29	1009	#
29	1034	#
29	1032	#
29	1033	#
29	1009	#
29	1035	#
29	1009	#
29	1035	#
29	1025	#
29	999	#
29	1009	#
29	1032	#
29	1035	#
29	1035	#
29	1034	#
29	1034	#
29	1030	#
29	1035	#
29	1009	#
29	1023	#
29	1005	#
29	1004	#
29	1009	#
29	1034	#
29	1009	#
29	1032	#
29	1035	#
29	1009	#
29	1032	#
29	1027	#
29	1008	#
29	1035	#
29	1035	#
29	1034	#
29	1035	#
29	1034	#
29	1034	#
29	1031	#
29	1034	#
29	1008	#
29	1005	#
29	983	#
29	1029	#
29	1033	#
29	1035	#
29	1034	#
29	1003	#
29	1034	#
29	1009	#
29	1009	#
30	1023	#
30	1016	#
30	1023	#
30	1034	#
30	1009	#
30	1009	#
30	1034	#
30	1035	#
30	1009	#
30	1030	#
30	1005	#
30	1034	#
30	1023	#
30	1029	#
30	1034	#
30	1034	#
30	1009	#
30	999	#
30	1006	#
30	1009	#
30	1004	#
30	1005	#
30	1023	#
30	1018	#
30	1008	#
30	1033	#
30	1023	#
30	1034	#
30	1009	#
30	1034	#
30	992	#
30	983	#
30	1035	#
30	1026	#
30	1009	#
30	1031	#
30	1031	#
30	1019	#
30	1006	#
30	1035	#
30	1009	#
30	1020	#
30	1009	#
30	1022	#
30	1009	#
30	1023	#
30	1004	#
30	1034	#
30	1029	#
30	1001	#
30	1034	#
31	1034	#
31	1034	#
31	1027	#
31	1034	#
31	1031	#
31	983	#
31	1003	#
31	1035	#
31	1023	#
31	1035	#
31	1035	#
31	1035	#
31	1029	#
31	1019	#
31	1004	#
31	1034	#
31	1009	#
31	1032	#
31	1031	#
31	1031	#
31	1020	#
31	1009	#
31	1034	#
31	1023	#
31	1030	#
31	1008	#
31	1034	#
31	1009	#
31	1023	#
31	1033	#
31	1009	#
31	1004	#
31	1009	#
31	995	#
31	1016	#
31	1008	#
31	1009	#
31	1034	#
31	1009	#
31	1009	#
31	1025	#
31	1023	#
31	1023	#
31	1035	#
31	1028	#
31	1009	#
31	1026	#
31	1034	#
31	1022	#
31	1017	#
31	1001	#
32	999	#
32	1000	#
32	1008	#
32	1008	#
32	1004	#
32	1008	#
32	1008	#
32	1004	#
32	1003	#
32	1000	#
32	999	#
32	1004	#
32	993	#
32	991	#
32	1009	#
32	1001	#
32	1002	#
32	997	#
32	1003	#
32	1003	#
32	1008	#
32	1009	#
32	1003	#
32	1003	#
32	977	#
32	1003	#
32	1009	#
32	1008	#
32	1003	#
32	1004	#
32	1002	#
32	1003	#
32	1007	#
32	1007	#
32	1006	#
32	997	#
32	1008	#
32	1004	#
32	1008	#
32	1003	#
32	1004	#
32	1004	#
32	1003	#
32	1004	#
32	1004	#
32	1009	#
32	1003	#
32	1002	#
32	1009	#
32	1008	#
32	1004	#
33	1002	#
33	982	#
33	999	#
33	1003	#
33	982	#
33	1002	#
33	1003	#
33	1008	#
33	982	#
33	1005	#
33	973	#
33	1002	#
33	982	#
33	1002	#
33	1003	#
33	1008	#
33	980	#
33	996	#
33	1000	#
33	999	#
33	986	#
33	1008	#
33	1002	#
33	992	#
33	1001	#
33	1000	#
33	1008	#
33	1002	#
33	998	#
33	1008	#
33	985	#
33	1002	#
33	1002	#
33	1000	#
33	1003	#
33	997	#
33	991	#
33	1003	#
33	996	#
33	1003	#
33	966	#
33	975	#
33	982	#
33	1008	#
33	1008	#
33	1001	#
33	994	#
33	1002	#
33	1002	#
33	998	#
33	976	#
34	976	#
34	993	#
34	1002	#
34	975	#
34	974	#
34	991	#
34	1002	#
34	1001	#
34	997	#
34	976	#
34	1001	#
34	1001	#
34	1001	#
34	997	#
34	998	#
34	994	#
34	976	#
34	997	#
34	1001	#
34	960	#
34	1001	#
34	999	#
34	995	#
34	997	#
34	976	#
34	1002	#
34	1001	#
34	980	#
34	984	#
34	976	#
34	998	#
34	1001	#
34	976	#
34	993	#
34	1002	#
34	976	#
34	971	#
34	997	#
34	1001	#
34	997	#
34	996	#
34	976	#
34	988	#
34	1002	#
34	976	#
34	999	#
34	972	#
34	972	#
34	997	#
34	990	#
34	997	#
35	994	#
35	976	#
35	967	#
35	1002	#
35	1001	#
35	1001	#
35	1001	#
35	991	#
35	1001	#
35	1002	#
35	972	#
35	976	#
35	996	#
35	997	#
35	1002	#
35	1002	#
35	960	#
35	997	#
35	998	#
35	975	#
35	1002	#
35	997	#
35	997	#
35	976	#
35	976	#
35	1002	#
35	973	#
35	1001	#
35	972	#
35	976	#
35	997	#
35	997	#
35	1002	#
35	1002	#
35	997	#
35	1001	#
35	1002	#
35	997	#
35	992	#
35	1001	#
35	976	#
35	976	#
35	1002	#
35	976	#
35	1001	#
35	980	#
35	969	#
35	990	#
35	1001	#
35	1002	#
35	971	#
36	997	#
36	972	#
36	972	#
36	996	#
36	990	#
36	997	#
36	997	#
36	996	#
36	997	#
36	972	#
36	996	#
36	968	#
36	997	#
36	994	#
36	990	#
36	988	#
36	993	#
36	997	#
36	997	#
36	963	#
36	971	#
36	997	#
36	991	#
36	997	#
36	972	#
36	987	#
36	996	#
36	956	#
36	989	#
36	997	#
36	997	#
36	969	#
36	996	#
36	972	#
36	988	#
36	997	#
36	995	#
36	993	#
36	996	#
36	997	#
36	996	#
36	997	#
36	972	#
36	965	#
36	972	#
36	997	#
36	996	#
36	994	#
36	992	#
36	972	#
36	997	#
37	969	#
37	972	#
37	970	#
37	971	#
37	972	#
37	972	#
37	971	#
37	972	#
37	968	#
37	967	#
37	970	#
37	972	#
37	967	#
37	972	#
37	968	#
37	967	#
37	972	#
37	972	#
37	971	#
37	972	#
37	972	#
37	972	#
37	971	#
37	963	#
37	972	#
37	972	#
37	969	#
37	963	#
37	970	#
37	972	#
37	972	#
37	972	#
37	956	#
37	972	#
37	972	#
37	972	#
37	972	#
37	963	#
37	972	#
37	972	#
37	972	#
37	956	#
37	972	#
37	972	#
37	965	#
37	972	#
37	965	#
37	972	#
37	972	#
37	972	#
37	972	#
38	965	#
38	965	#
38	956	#
38	963	#
38	972	#
38	972	#
38	972	#
38	972	#
38	956	#
38	968	#
38	970	#
38	968	#
38	972	#
38	972	#
38	972	#
38	972	#
38	972	#
38	972	#
38	969	#
38	971	#
38	972	#
38	972	#
38	963	#
38	956	#
38	972	#
38	969	#
38	972	#
38	972	#
38	972	#
38	972	#
38	972	#
38	968	#
38	965	#
38	972	#
38	967	#
38	972	#
38	965	#
38	972	#
38	963	#
38	972	#
38	970	#
38	972	#
38	972	#
38	972	#
38	972	#
38	970	#
38	972	#
38	971	#
38	972	#
38	967	#
38	963	#
39	972	#
39	972	#
39	972	#
39	971	#
39	956	#
39	972	#
39	972	#
39	972	#
39	965	#
39	963	#
39	972	#
39	972	#
39	964	#
39	955	#
39	969	#
39	972	#
39	971	#
39	969	#
39	965	#
39	972	#
39	972	#
39	963	#
39	965	#
39	972	#
39	972	#
39	970	#
39	972	#
39	956	#
39	972	#
39	972	#
39	972	#
39	956	#
39	972	#
39	972	#
39	968	#
39	972	#
39	967	#
39	972	#
39	972	#
39	971	#
39	972	#
39	972	#
39	972	#
39	971	#
39	970	#
39	972	#
39	967	#
39	963	#
39	972	#
39	972	#
39	972	#
40	972	#
40	972	#
40	968	#
40	970	#
40	956	#
40	971	#
40	971	#
40	972	#
40	972	#
40	968	#
40	965	#
40	970	#
40	972	#
40	965	#
40	972	#
40	972	#
40	969	#
40	955	#
40	963	#
40	972	#
40	971	#
40	972	#
40	967	#
40	964	#
40	967	#
40	972	#
40	968	#
40	971	#
40	971	#
40	972	#
40	972	#
40	972	#
40	972	#
40	972	#
40	963	#
40	956	#
40	968	#
40	963	#
40	969	#
40	963	#
40	967	#
40	960	#
40	963	#
40	972	#
40	956	#
40	972	#
40	972	#
40	966	#
40	958	#
40	971	#
40	967	#
41	972	#
41	956	#
41	971	#
41	972	#
41	963	#
41	963	#
41	972	#
41	972	#
41	972	#
