1	1850
2	1520
3	1518
4	1501
5	1500
6	1220
7	1205
8	1197
9	1197
10	1196
11	1195
12	1195
13	1185
14	1154
15	1100
16	1099
17	1098
18	1072
19	1069
20	1049
21	1049
22	1047
23	1047
24	1045
25	1038
26	1036
27	1036
28	1036
29	1036
30	1010
31	1009
32	1003
33	1003
34	998
35	973
36	973
37	973
38	973
39	973
40	973
41	973
42	972
43	963
44	963
45	963
46	963
47	963
48	958
49	943
50	940
51	940
52	940
53	936
54	936
55	936
56	934
57	934
