1	1850
2	2212
3	2215
4	2274
5	2275
6	2680
7	2768
8	2800
9	2803
10	2806
11	2811
12	2811
13	2853
14	2984
15	3201
16	3204
17	3205
18	3393
19	3399
20	3416
21	3419
22	3432
23	3433
24	3517
25	3545
26	3557
27	3565
28	3567
29	3570
30	3830
31	3834
32	3980
33	3980
34	4033
35	4257
36	4260
37	4279
38	4282
39	4286
40	4286
41	4286
42	4286
43	4348
44	4350
45	4359
46	4360
47	4364
48	4405
49	4508
50	4520
51	4521
52	4523
53	4536
54	4536
55	4538
56	4574
57	4574
