Number of genomes	Pan genome
15	21998	#
16	21595	#
16	22780	#
16	23496	#
16	22338	#
16	22777	#
16	23077	#
16	21389	#
16	22410	#
16	22211	#
16	23012	#
16	21343	#
16	21655	#
16	23215	#
16	22105	#
16	22917	#
16	22160	#
16	22558	#
16	21990	#
16	22679	#
16	23118	#
16	21572	#
17	23484	#
17	23809	#
17	23219	#
17	23423	#
17	24298	#
17	23279	#
17	23817	#
17	23353	#
17	23035	#
17	24075	#
17	23367	#
17	23090	#
17	24025	#
17	23521	#
17	23733	#
17	23570	#
17	23337	#
17	23446	#
17	23616	#
17	23039	#
17	23268	#
18	24078	#
18	23432	#
18	23503	#
18	23971	#
18	23953	#
18	23295	#
18	23652	#
18	23716	#
18	24692	#
18	23827	#
18	24611	#
18	23489	#
18	24043	#
18	23495	#
18	23919	#
18	23807	#
18	23542	#
18	24066	#
18	23506	#
18	23439	#
18	23751	#
19	24996	#
19	23923	#
19	23822	#
19	23951	#
19	23470	#
19	23858	#
19	23971	#
19	23804	#
19	23370	#
19	23512	#
19	24552	#
19	23455	#
19	23525	#
19	23981	#
19	23596	#
19	23994	#
19	24154	#
19	24667	#
19	23859	#
19	24202	#
19	23285	#
20	24399	#
20	23832	#
20	24757	#
20	24663	#
20	24425	#
20	24929	#
20	24206	#
20	24026	#
20	24588	#
20	24573	#
20	23847	#
20	24527	#
20	23979	#
20	24707	#
20	25507	#
20	24614	#
20	24368	#
20	25232	#
20	24426	#
20	25211	#
20	24312	#
21	24717	#
21	24322	#
21	25000	#
21	24643	#
21	25173	#
21	24696	#
21	24479	#
21	24534	#
21	23983	#
21	25228	#
21	25732	#
21	25181	#
21	24770	#
21	25138	#
21	25298	#
21	24839	#
21	24772	#
21	25495	#
21	25623	#
21	25498	#
21	25119	#
22	25205	#
22	24324	#
22	25350	#
22	25436	#
22	25225	#
22	25486	#
22	24895	#
22	25053	#
22	25029	#
22	25287	#
22	25088	#
22	25083	#
22	24793	#
22	25209	#
22	25736	#
22	25553	#
22	25234	#
22	24775	#
22	25657	#
22	25098	#
22	24897	#
23	25171	#
23	25929	#
23	25773	#
23	26491	#
23	25335	#
23	25617	#
23	24995	#
23	25885	#
23	25642	#
23	24872	#
23	25744	#
23	25473	#
23	26021	#
23	25294	#
23	25026	#
23	25755	#
23	25672	#
23	25836	#
23	24579	#
23	25848	#
23	26417	#
24	25934	#
24	25781	#
24	25893	#
24	25774	#
24	26423	#
24	26086	#
24	25664	#
24	25344	#
24	26512	#
24	26518	#
24	26402	#
24	25844	#
24	26441	#
24	26342	#
24	25934	#
24	25650	#
24	25357	#
24	26324	#
24	25995	#
24	26499	#
24	26521	#
25	26526	#
25	26796	#
25	26869	#
25	26385	#
25	25780	#
25	26651	#
25	26077	#
25	25942	#
25	25682	#
25	26313	#
25	26331	#
25	26889	#
25	25652	#
25	25372	#
25	26285	#
25	26889	#
25	25686	#
25	26369	#
25	26440	#
25	25997	#
25	25965	#
26	26645	#
26	26114	#
26	26369	#
26	26770	#
26	27160	#
26	26377	#
26	26514	#
26	26711	#
26	26652	#
26	26061	#
26	26452	#
26	26577	#
26	26758	#
26	25744	#
26	26889	#
26	26877	#
26	26897	#
26	26400	#
26	26896	#
26	27586	#
26	26509	#
27	27481	#
27	27541	#
27	26381	#
27	27972	#
27	27024	#
27	26580	#
27	26892	#
27	26597	#
27	27057	#
27	26784	#
27	27301	#
27	26752	#
27	26963	#
27	27040	#
27	27296	#
27	26844	#
27	27902	#
27	26541	#
27	26877	#
27	26706	#
27	26458	#
28	28024	#
28	27546	#
28	27426	#
28	27942	#
28	27395	#
28	27871	#
28	28036	#
28	27529	#
28	27618	#
28	28210	#
28	27652	#
28	27894	#
28	27560	#
28	27889	#
28	27248	#
28	27339	#
28	27389	#
28	27738	#
28	27902	#
28	28004	#
28	27778	#
29	28727	#
29	28149	#
29	28330	#
29	28722	#
29	28179	#
29	28663	#
29	28254	#
29	28544	#
29	27943	#
29	28331	#
29	28256	#
29	28768	#
29	28424	#
29	27946	#
29	28255	#
29	28330	#
29	27959	#
29	28245	#
29	28526	#
29	28239	#
29	28296	#
30	28344	#
30	29364	#
30	28985	#
30	29466	#
30	29309	#
30	29854	#
30	28136	#
30	29545	#
30	28365	#
30	29348	#
30	28359	#
30	29475	#
30	28100	#
30	29808	#
30	29129	#
30	28973	#
30	29575	#
30	29455	#
30	28634	#
30	28974	#
30	28733	#
31	29208	#
31	28987	#
31	29324	#
31	29002	#
31	29356	#
31	28767	#
31	29486	#
31	29142	#
31	29377	#
31	28848	#
31	29630	#
31	29141	#
31	28585	#
31	29274	#
31	28392	#
31	29556	#
31	28796	#
31	29377	#
31	28733	#
31	28992	#
31	28990	#
32	29527	#
32	29518	#
32	29911	#
32	29509	#
32	29402	#
32	29535	#
32	30465	#
32	30008	#
32	29528	#
32	29504	#
32	29213	#
32	29590	#
32	30105	#
32	30418	#
32	29959	#
32	29348	#
32	30787	#
32	30275	#
32	30081	#
32	29221	#
32	29969	#
33	29978	#
33	30318	#
33	30177	#
33	29647	#
33	30035	#
33	29813	#
33	30295	#
33	29936	#
33	29807	#
33	30356	#
33	30586	#
33	30152	#
33	29712	#
33	29909	#
33	29658	#
33	29669	#
33	29531	#
33	30635	#
33	30068	#
33	30120	#
33	30388	#
34	30101	#
34	30378	#
34	30771	#
34	30981	#
34	30109	#
34	30557	#
34	30097	#
34	30664	#
34	30290	#
34	30779	#
34	30889	#
34	30844	#
34	30428	#
34	30581	#
34	30246	#
34	30465	#
34	30568	#
34	30470	#
34	30414	#
34	30364	#
34	30666	#
35	30427	#
35	30451	#
35	30525	#
35	30645	#
35	30446	#
35	30702	#
35	30133	#
35	30446	#
35	30689	#
35	30129	#
35	30606	#
35	30396	#
35	30445	#
35	30877	#
35	30145	#
35	30504	#
35	30603	#
35	30150	#
35	30446	#
35	30999	#
35	30433	#
36	30596	#
36	30502	#
36	30523	#
36	30300	#
36	30512	#
36	30625	#
36	30661	#
36	30290	#
36	30154	#
36	30565	#
36	31222	#
36	31067	#
36	30467	#
36	30962	#
36	30449	#
36	30864	#
36	30825	#
36	30863	#
36	30155	#
36	30521	#
36	30151	#
37	30317	#
37	30746	#
37	30689	#
37	30652	#
37	30534	#
37	31274	#
37	30855	#
37	30616	#
37	30965	#
37	31089	#
37	30424	#
37	30422	#
37	30612	#
37	31039	#
37	30556	#
37	30564	#
37	30766	#
37	30819	#
37	31159	#
37	30882	#
37	30801	#
38	31412	#
38	31308	#
38	31117	#
38	30911	#
38	30712	#
38	31808	#
38	31298	#
38	31090	#
38	31486	#
38	31001	#
38	31052	#
38	31301	#
38	31513	#
38	30945	#
38	31130	#
38	30565	#
38	31760	#
38	31434	#
38	31727	#
38	31188	#
38	30581	#
39	31131	#
39	31135	#
39	31226	#
39	32311	#
39	30748	#
39	31087	#
39	31234	#
39	31135	#
39	31438	#
39	31140	#
39	31107	#
39	31796	#
39	30739	#
39	31489	#
39	31873	#
39	30732	#
39	31622	#
39	31300	#
39	31751	#
39	31297	#
39	31657	#
40	31336	#
40	31796	#
40	31871	#
40	31799	#
40	31302	#
40	32027	#
40	31554	#
40	31593	#
40	31606	#
40	31407	#
40	31305	#
40	31494	#
40	31863	#
40	31532	#
40	31685	#
40	31349	#
40	31298	#
40	31635	#
40	32276	#
40	31302	#
40	31930	#
41	31959	#
41	32090	#
41	32452	#
41	32813	#
41	31658	#
41	31888	#
41	31956	#
41	32381	#
41	32289	#
41	32439	#
41	32096	#
41	32080	#
41	32303	#
41	31884	#
41	32214	#
41	31967	#
41	32007	#
41	32351	#
41	32484	#
41	32085	#
41	32151	#
42	32260	#
42	32262	#
42	32650	#
42	32780	#
42	32858	#
42	32003	#
42	32613	#
42	32046	#
42	32302	#
42	32553	#
42	32358	#
42	32505	#
42	31996	#
42	32216	#
42	32673	#
42	32692	#
42	32645	#
42	32783	#
42	32230	#
42	32247	#
42	32104	#
43	33220	#
43	32836	#
43	32554	#
43	33303	#
43	33328	#
43	33383	#
43	32874	#
43	32647	#
43	33263	#
43	32872	#
43	32930	#
43	32699	#
43	32640	#
43	32561	#
43	32908	#
43	33152	#
43	32557	#
43	33337	#
43	33069	#
43	32993	#
43	32846	#
44	33311	#
44	33537	#
44	33371	#
44	33079	#
44	33862	#
44	33300	#
44	33589	#
44	33197	#
44	33224	#
44	33337	#
44	33196	#
44	33613	#
44	33843	#
44	33515	#
44	33342	#
44	33976	#
44	33567	#
44	33360	#
44	33609	#
44	33713	#
44	33529	#
45	34413	#
45	34012	#
45	34377	#
45	34222	#
45	33722	#
45	34392	#
45	34793	#
45	33825	#
45	34441	#
45	34120	#
45	33735	#
45	34205	#
45	34323	#
45	34138	#
45	34068	#
45	34341	#
45	34253	#
45	34326	#
45	33934	#
45	34265	#
45	33977	#
46	34317	#
46	34414	#
46	34433	#
46	34001	#
46	35108	#
46	34645	#
46	34504	#
46	34790	#
46	34418	#
46	34015	#
46	34947	#
46	34917	#
46	34227	#
46	34607	#
46	34258	#
46	34820	#
46	34249	#
46	34730	#
46	34893	#
46	34953	#
46	34745	#
47	34748	#
47	35360	#
47	35134	#
47	35287	#
47	35150	#
47	35458	#
47	34894	#
47	35064	#
47	34731	#
47	34960	#
47	34781	#
47	34774	#
47	35146	#
47	34972	#
47	35049	#
47	34761	#
47	34731	#
47	35442	#
47	35018	#
47	35347	#
47	35377	#
48	35214	#
48	35544	#
48	35151	#
48	35070	#
48	35169	#
48	35291	#
48	35016	#
48	35781	#
48	35551	#
48	34976	#
48	35393	#
48	35452	#
48	35835	#
48	35419	#
48	35277	#
48	35301	#
48	35577	#
48	35681	#
48	35310	#
48	35141	#
48	35581	#
49	35364	#
49	35742	#
49	35949	#
49	35598	#
49	35786	#
49	35572	#
49	35360	#
49	35374	#
49	35311	#
49	35318	#
49	35504	#
49	35311	#
49	35627	#
49	35726	#
49	35616	#
49	36014	#
49	35361	#
49	35358	#
49	35645	#
49	35680	#
49	36376	#
50	36690	#
50	35695	#
50	35810	#
50	35944	#
50	35654	#
50	36385	#
50	36102	#
50	35403	#
50	35709	#
50	35661	#
50	36097	#
50	35814	#
50	35641	#
50	36261	#
50	35424	#
50	35407	#
50	36102	#
50	35835	#
50	35854	#
50	36219	#
50	35933	#
51	36303	#
51	36056	#
51	36106	#
51	36150	#
51	36418	#
51	36012	#
51	36167	#
51	36730	#
51	36425	#
51	36426	#
51	35878	#
51	36163	#
51	36251	#
51	36366	#
51	36700	#
51	35949	#
51	36422	#
51	36148	#
51	35735	#
51	35981	#
51	36427	#
52	36168	#
52	36056	#
52	36191	#
52	36327	#
52	36073	#
52	35761	#
52	36290	#
52	36193	#
52	36466	#
52	36355	#
52	36390	#
52	36678	#
52	36318	#
52	36459	#
52	36740	#
52	36451	#
52	36754	#
52	36050	#
52	37044	#
52	36450	#
52	36052	#
53	36325	#
53	36583	#
53	36747	#
53	36057	#
53	36685	#
53	36076	#
53	36748	#
53	36464	#
53	36314	#
53	36469	#
53	36295	#
53	36765	#
53	36090	#
53	36076	#
53	36473	#
53	36080	#
53	36198	#
53	36200	#
53	37068	#
53	36702	#
53	36329	#
54	36812	#
54	36488	#
54	36771	#
54	36765	#
54	36673	#
54	36884	#
54	36973	#
54	36918	#
54	36772	#
54	36358	#
54	37075	#
54	36649	#
54	36658	#
54	37059	#
54	37649	#
54	36969	#
54	36814	#
54	36709	#
54	36083	#
54	36953	#
54	36081	#
55	36767	#
55	37026	#
55	36749	#
55	36516	#
55	36916	#
55	36791	#
55	36913	#
55	36679	#
55	36694	#
55	37198	#
55	36946	#
55	36819	#
55	37093	#
55	36678	#
55	36781	#
55	37200	#
55	36751	#
55	37294	#
55	37075	#
55	37040	#
55	36975	#
56	37067	#
56	37160	#
56	37173	#
56	37312	#
56	37375	#
56	37298	#
56	36961	#
56	37663	#
56	37102	#
56	37269	#
56	37663	#
56	37067	#
56	36962	#
56	37448	#
56	37621	#
56	37342	#
56	37587	#
56	36961	#
56	36977	#
56	37210	#
56	37344	#
57	37727	#
57	37579	#
57	37485	#
57	37434	#
57	37435	#
57	37813	#
57	37568	#
57	37938	#
57	37895	#
57	37200	#
57	37938	#
57	37341	#
57	37344	#
57	37343	#
57	37756	#
57	37359	#
57	37292	#
57	37609	#
57	37395	#
57	37343	#
57	37554	#
58	37989	#
58	37964	#
58	37722	#
58	38073	#
58	37581	#
58	38541	#
58	37681	#
58	38081	#
58	37580	#
58	37993	#
58	38229	#
58	37942	#
58	38060	#
58	37774	#
58	38321	#
58	37596	#
58	37850	#
58	38115	#
58	38261	#
58	37582	#
58	38080	#
59	38179	#
59	38316	#
59	38103	#
59	38106	#
59	37916	#
59	37739	#
59	38029	#
59	37960	#
59	37723	#
59	38646	#
59	38322	#
59	38683	#
59	37760	#
59	37725	#
59	38639	#
59	37723	#
59	37951	#
59	37853	#
59	37724	#
59	38364	#
59	38226	#
60	38355	#
60	38327	#
60	38503	#
60	38243	#
60	38462	#
60	38690	#
60	38401	#
60	38254	#
60	38140	#
60	38430	#
60	38359	#
60	38683	#
60	38126	#
60	38316	#
60	38295	#
60	38784	#
60	38532	#
60	39170	#
60	38124	#
60	38398	#
60	38695	#
61	38421	#
61	38646	#
61	38509	#
61	38642	#
61	38455	#
61	38693	#
61	38587	#
61	38886	#
61	38516	#
61	38723	#
61	38885	#
61	38492	#
61	38421	#
61	38419	#
61	38795	#
61	38435	#
61	38354	#
61	38815	#
61	38280	#
61	38266	#
61	38731	#
62	38676	#
62	39010	#
62	39230	#
62	38455	#
62	39398	#
62	38832	#
62	38436	#
62	38456	#
62	39308	#
62	39008	#
62	38365	#
62	38546	#
62	38624	#
62	38832	#
62	38365	#
62	38677	#
62	38916	#
62	38922	#
62	38458	#
62	38922	#
62	38683	#
63	38783	#
63	38787	#
63	38555	#
63	38869	#
63	38688	#
63	38625	#
63	39100	#
63	38554	#
63	39411	#
63	38459	#
63	39131	#
63	39496	#
63	39096	#
63	38868	#
63	38964	#
63	39106	#
63	38556	#
63	39020	#
63	38644	#
63	38554	#
63	39013	#
64	39192	#
64	38559	#
64	38573	#
64	39108	#
64	39894	#
64	39431	#
64	38790	#
64	39198	#
64	38635	#
64	39229	#
64	39269	#
64	38647	#
64	38558	#
64	39023	#
64	39338	#
64	39340	#
64	38933	#
64	38557	#
64	39107	#
64	39499	#
64	39108	#
65	38984	#
65	39748	#
65	39195	#
65	39744	#
65	39232	#
65	39197	#
65	39039	#
65	39343	#
65	39897	#
65	39272	#
65	38968	#
65	39519	#
65	39531	#
65	39605	#
65	39517	#
65	39512	#
65	38968	#
65	39607	#
65	39978	#
65	39742	#
65	39779	#
66	39608	#
66	39197	#
66	39782	#
66	39749	#
66	39203	#
66	38972	#
66	39589	#
66	39519	#
66	39893	#
66	40062	#
66	40064	#
66	39522	#
66	39982	#
66	39747	#
66	39199	#
66	39519	#
66	39895	#
66	38986	#
66	39822	#
66	39598	#
66	39518	#
67	39522	#
67	39747	#
67	39591	#
67	39895	#
67	39750	#
67	39535	#
67	39521	#
67	39747	#
67	39520	#
67	39519	#
67	39521	#
67	39598	#
67	39784	#
67	39894	#
67	40438	#
67	39609	#
67	39824	#
67	39982	#
67	39746	#
67	40439	#
67	39824	#
68	39764	#
68	39841	#
68	40066	#
68	39749	#
68	39912	#
68	39524	#
68	39522	#
68	39521	#
68	39627	#
68	40081	#
68	39785	#
68	39786	#
68	39612	#
68	39538	#
68	39999	#
68	39537	#
68	39522	#
68	39825	#
68	39764	#
68	40456	#
68	39748	#
69	39525	#
69	40013	#
69	40664	#
69	39803	#
69	40294	#
69	39981	#
69	39750	#
69	39770	#
69	39539	#
69	39613	#
69	39755	#
69	40001	#
69	40442	#
69	39617	#
69	39985	#
69	40458	#
69	39601	#
69	39750	#
69	39594	#
69	39787	#
69	39828	#
70	40050	#
70	39751	#
70	40123	#
70	39611	#
70	39844	#
70	39843	#
70	40295	#
70	40018	#
70	39540	#
70	40014	#
70	39757	#
70	40669	#
70	39833	#
70	39829	#
70	39755	#
70	39826	#
70	39753	#
70	39767	#
70	40299	#
70	40084	#
70	39804	#
71	39858	#
71	39773	#
71	40137	#
71	40032	#
71	40685	#
71	40140	#
71	39846	#
71	40316	#
71	39843	#
71	40144	#
71	39770	#
71	40311	#
71	39619	#
71	40072	#
71	39839	#
71	39995	#
71	40035	#
71	39543	#
71	39768	#
71	40460	#
71	40225	#
72	39858	#
72	40318	#
72	40295	#
72	39936	#
72	39998	#
72	39996	#
72	40683	#
72	40068	#
72	40908	#
72	39852	#
72	39774	#
72	40074	#
72	40402	#
72	40067	#
72	40037	#
72	40157	#
72	40772	#
72	40688	#
72	39840	#
72	40073	#
72	40121	#
73	40690	#
73	40040	#
73	40162	#
73	39941	#
73	40149	#
73	40320	#
73	40234	#
73	39848	#
73	40407	#
73	40074	#
73	40914	#
73	40265	#
73	40080	#
73	40090	#
73	40319	#
73	40126	#
73	39855	#
73	40301	#
73	40004	#
73	40147	#
73	39853	#
74	40538	#
74	40129	#
74	40548	#
74	41177	#
74	40304	#
74	40916	#
74	40915	#
74	40344	#
74	40634	#
74	40091	#
74	40081	#
74	40354	#
74	40169	#
74	40624	#
74	40268	#
74	40083	#
74	40993	#
74	40457	#
74	40447	#
74	40371	#
74	40093	#
75	40448	#
75	40821	#
75	40345	#
75	40372	#
75	41211	#
75	41267	#
75	40625	#
75	40355	#
75	40549	#
75	40269	#
75	40163	#
75	40635	#
75	40724	#
75	40170	#
75	40084	#
75	40458	#
75	40381	#
75	40441	#
75	41004	#
75	40130	#
75	40463	#
76	40813	#
76	40638	#
76	40997	#
76	40530	#
76	41267	#
76	40219	#
76	40427	#
76	41092	#
76	40621	#
76	40463	#
76	40848	#
76	41300	#
76	41006	#
76	40895	#
76	40628	#
76	40537	#
76	40996	#
76	40756	#
76	41546	#
76	40910	#
76	40166	#
77	40658	#
77	41625	#
77	40466	#
77	40473	#
77	40816	#
77	40631	#
77	41548	#
77	40222	#
77	40437	#
77	41095	#
77	41452	#
77	41435	#
77	41358	#
77	41529	#
77	41302	#
77	41651	#
77	41085	#
77	40717	#
77	41078	#
77	40540	#
77	40624	#
78	41430	#
78	41798	#
78	41531	#
78	41747	#
78	40737	#
78	41565	#
78	41374	#
78	40838	#
78	40766	#
78	41895	#
78	40522	#
78	41381	#
78	41620	#
78	40992	#
78	40803	#
78	40486	#
78	41620	#
78	41174	#
78	41134	#
78	40895	#
78	41017	#
79	41819	#
79	41916	#
79	42010	#
79	42288	#
79	41879	#
79	41870	#
79	41967	#
79	42190	#
79	41644	#
79	41826	#
79	42092	#
79	41699	#
79	42103	#
79	42065	#
79	41676	#
79	41430	#
79	41787	#
79	41637	#
79	41580	#
79	41877	#
79	42072	#
80	42628	#
80	41748	#
80	41693	#
80	42413	#
80	42232	#
80	42269	#
80	42175	#
80	41926	#
80	42164	#
80	42547	#
80	42023	#
80	42406	#
80	42360	#
80	42367	#
80	42262	#
80	42089	#
80	41843	#
80	42592	#
80	42132	#
80	41972	#
80	41994	#
81	42086	#
81	42433	#
81	42520	#
81	41876	#
81	42416	#
81	42231	#
81	42043	#
81	42079	#
81	42671	#
81	42626	#
81	42281	#
81	42886	#
81	41782	#
81	41601	#
81	42480	#
81	42426	#
81	42188	#
81	42220	#
81	42527	#
81	42318	#
81	42876	#
82	43013	#
82	43009	#
82	43014	#
82	42691	#
82	42579	#
82	42720	#
82	42675	#
82	42988	#
82	42718	#
82	43013	#
82	42776	#
82	43006	#
82	42637	#
82	43011	#
82	42925	#
82	42795	#
82	43012	#
82	42965	#
82	43012	#
82	42997	#
82	42978	#
83	43014	#
	#
