1	5452
2	8658
3	11246
4	12654
5	13599
6	14333
7	16039
8	17105
9	18067
10	18779
11	19145
12	19243
13	19986
14	21011
15	22394
16	22973
17	22983
18	23461
19	23972
20	23982
21	24545
22	25333
23	25360
24	25368
25	25744
26	26438
27	27037
28	27942
29	27956
30	28986
31	29209
32	29807
33	30111
34	30129
35	30151
36	30419
37	30565
38	31131
39	31298
40	31654
41	31996
42	32554
43	33194
44	33719
45	34502
46	34746
47	34973
48	35358
49	35693
50	35735
51	36050
52	36074
53	36081
54	36678
55	36961
56	37343
57	37580
58	38087
59	38227
60	38264
61	38456
62	38554
63	38965
64	38968
65	39518
66	39520
67	39522
68	39523
69	39540
70	39768
71	39774
72	40002
73	40003
74	40092
75	40095
76	41007
77	41086
78	41438
79	41700
80	42233
81	42528
82	42966
83	43015
